datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),태양광발전량(MWh),풍력발전량(MWh),전력수요(MWh),출력제한량,출력제한여부,풍속_증감량,일사_예측오차대응,시간대,전력수요_증감,전력수요_기준편차,발생예측,전일_출력제한량,출력제한_변화율,전일_태양광,전일_풍력,출력비율,예측출력제한량
2023-03-01 18:00:00,9.875,0.0,6.2,68.5,0.325,0.295,4.62,231.057,728533.0,19.0,1,-0.0249999999999994,-4.325,18.0,61993.0,-46085.66666666663,0,48.0,-0.6041666654079861,35.078,180.947,0.080618813002279,16.362007
2023-03-02 11:00:00,6.85,0.0,6.2,41.25,1.0,2.275,293.959,36.526,674584.0,111.0,1,0.3500000000000005,-291.684,11.0,-35185.0,49865.0,1,0.0,1110000000.0,249.342,108.767,0.3358700091272311,110.7706
2023-03-02 12:00:00,7.25,0.0,5.475,42.75,1.0,2.715,306.707,18.441,631400.0,188.0,1,-0.7250000000000005,-303.992,12.0,-43184.0,40517.66666666663,1,111.0,0.6936936930687445,293.959,36.526,0.5781982357024499,162.05415
2023-03-02 15:00:00,7.6,0.0,5.75,43.25,0.975,2.575,234.807,56.165,616266.0,200.0,1,0.0999999999999996,-232.232,15.0,3117.0,-4583.333333333372,1,0.0,2000000000.0,282.423,16.278,0.687351360032116,193.38966
2023-03-02 16:00:00,7.325,0.0,5.925,44.75,0.975,2.015,153.924,145.261,629679.0,153.0,1,0.1749999999999998,-151.90900000000002,16.0,13413.0,-9981.0,1,200.0,-0.2349999998825,234.807,56.165,0.5113892740239686,146.4142
2023-03-02 17:00:00,7.25,0.0,5.45,47.0,0.975,1.33,59.164,205.469,683762.0,51.0,1,-0.4749999999999996,-57.834,17.0,54083.0,-40526.33333333337,1,153.0,-0.6666666662309368,153.924,145.261,0.1927197287591797,50.42096
2023-03-03 12:00:00,10.35,0.0,3.55,43.25,1.0,2.705,279.013,4.038,619533.0,23.0,1,-0.3000000000000002,-276.308,12.0,-30304.0,34503.0,1,0.0,230000000.0,282.683,18.775,0.081257441209797,21.40745
2023-03-04 12:00:00,12.925,0.0,3.075,49.25,1.0,2.435,240.23,2.03,559394.0,25.0,1,0.4000000000000003,-237.795,12.0,-44763.0,39979.66666666663,1,0.0,250000000.0,232.351,3.08,0.103194914512014,20.08449
2023-03-04 13:00:00,13.375,0.0,3.625,46.75,1.0,2.79,227.569,1.823,533740.0,33.0,1,0.5499999999999998,-224.779,13.0,-25654.0,32023.666666666628,1,25.0,0.31999999872,240.23,2.03,0.1438585477506371,31.071896
2023-03-04 14:00:00,13.7,0.0,3.775,48.25,1.0,2.805,223.499,1.988,533754.0,37.0,1,0.1499999999999999,-220.694,14.0,14.0,8542.0,1,33.0,0.1212121208448117,227.569,1.823,0.1640892822361868,34.30982
2023-03-05 11:00:00,14.75,0.0,3.025,50.75,1.0,2.11,216.275,5.338,535765.0,13.0,1,0.9249999999999998,-214.165,11.0,-28613.0,43421.0,0,0.0,130000000.0,201.476,2.925,0.0586608186078159,8.560638
2023-03-05 12:00:00,15.275,0.0,4.05,56.0,1.0,2.555,226.631,6.575,515208.0,10.0,1,1.025,-224.076,12.0,-20557.0,23242.33333333337,1,13.0,-0.2307692289940828,216.275,5.338,0.0428805433638583,6.386264
2023-03-05 13:00:00,14.975,0.0,3.65,56.5,0.9,2.785,202.785,6.512,509093.0,20.0,1,-0.3999999999999999,-200.0,13.0,-6115.0,10929.0,1,10.0,0.9999999900000002,226.631,6.575,0.0955579869297897,18.394014
2023-03-05 14:00:00,15.175,0.0,3.575,54.25,0.75,2.75,156.89,9.171,525398.0,30.0,1,-0.0749999999999997,-154.14,14.0,16305.0,-8831.666666666686,1,20.0,0.4999999974999999,202.785,6.512,0.1806565056330767,35.2171
2023-03-05 15:00:00,14.375,1.2,2.975,59.0,0.725,2.34,98.808,6.004,560841.0,19.0,1,-0.6000000000000001,-96.468,15.0,35443.0,-29063.666666666628,0,30.0,-0.3666666654444444,156.89,9.171,0.1812769528476921,28.922768
2023-03-06 11:00:00,15.0,0.0,3.0,57.75,1.0,2.24,245.705,7.998,627597.0,6.0,1,1.1,-243.465,11.0,-34728.0,45126.66666666663,0,0.0,60000000.0,214.427,4.248,0.0236497006248843,2.5637681
2023-03-06 12:00:00,15.575,0.0,3.525,58.0,1.0,2.705,245.742,2.333,595933.0,12.0,1,0.5249999999999999,-243.037,12.0,-31664.0,32685.33333333337,1,6.0,0.9999999833333336,245.705,7.998,0.0483724679841288,10.123945
2023-03-06 13:00:00,15.675,0.0,4.225,57.25,0.9,2.9,234.491,1.342,569984.0,15.0,1,0.6999999999999997,-231.591,13.0,-25949.0,27854.0,1,12.0,0.2499999979166667,245.742,2.333,0.0636043301558287,12.788914
2023-03-06 14:00:00,15.6,0.0,4.45,51.75,0.825,2.87,220.116,1.086,578739.0,19.0,1,0.2250000000000005,-217.246,14.0,8755.0,2813.0,1,15.0,0.2666666648888889,234.491,1.342,0.0858943408803291,16.445847
2023-03-06 15:00:00,15.7,0.0,4.0,50.5,0.825,2.6,188.514,7.659,580828.0,23.0,1,-0.4500000000000002,-185.914,15.0,2089.0,-4311.0,1,19.0,0.2105263146814404,220.116,1.086,0.1172434534226201,21.742636
2023-03-07 11:00:00,16.75,0.0,4.825,53.75,1.0,2.11,262.494,14.998,612734.0,56.0,1,1.225,-260.384,11.0,-37653.0,42243.33333333337,1,0.0,560000000.0,218.468,19.566,0.2018076196064002,44.254745
2023-03-07 12:00:00,17.525,0.0,4.575,52.25,1.0,2.55,280.371,9.682,567132.0,61.0,1,-0.25,-277.821,12.0,-45602.0,42952.33333333337,1,56.0,0.0892857141262755,262.494,14.998,0.2103063922075253,54.617
2023-03-07 13:00:00,17.925,0.0,4.9,51.25,1.0,2.77,280.138,11.162,532537.0,68.0,1,0.3250000000000002,-277.368,13.0,-34595.0,38264.0,1,61.0,0.1147540981725342,280.371,9.682,0.2334363198649377,64.24108
2023-03-07 14:00:00,18.125,0.0,5.175,50.0,1.0,2.755,256.072,22.136,538709.0,66.0,1,0.2749999999999994,-253.317,14.0,6172.0,7417.0,1,68.0,-0.0294117646626297,280.138,11.162,0.2372325741038242,66.25029
2023-03-07 15:00:00,18.225,0.0,5.025,49.5,1.0,2.445,204.134,30.044,545582.0,64.0,1,-0.1499999999999994,-201.689,15.0,6873.0,-6639.333333333372,1,66.0,-0.0303030302571166,256.072,22.136,0.2732963812683956,72.03483
2023-03-07 16:00:00,17.725,0.0,5.3,51.25,1.0,1.9,125.944,27.601,575511.0,51.0,1,0.2749999999999994,-124.044,16.0,29929.0,-22243.666666666628,1,64.0,-0.2031249996826172,204.134,30.044,0.3321501837688298,76.60924
2023-03-08 12:00:00,17.3,0.0,5.1,60.5,0.95,2.07,225.016,25.261,599912.0,40.0,1,0.2999999999999998,-222.946,12.0,-28236.0,30358.666666666628,1,0.0,400000000.0,208.222,58.913,0.1598229161449822,39.921707
2023-03-08 13:00:00,17.775,0.0,5.025,58.5,0.975,2.45,213.475,40.058,564179.0,78.0,1,-0.0749999999999992,-211.025,13.0,-35733.0,33234.0,1,40.0,0.949999997625,225.016,25.261,0.3076522581645576,73.49211
2023-03-08 14:00:00,18.15,0.0,5.425,61.25,0.875,2.325,204.009,77.12,571726.0,46.0,1,0.3999999999999994,-201.684,14.0,7547.0,6879.666666666628,1,78.0,-0.4102564097304405,213.475,40.058,0.1636259510176374,37.324814
2023-03-08 15:00:00,18.2,0.0,5.25,60.75,0.85,2.2,179.106,99.728,576165.0,1.0,1,-0.1749999999999998,-176.906,15.0,4439.0,-5475.0,1,46.0,-0.9782608674385632,204.009,77.12,0.0035863632112345,1.1755836
2023-03-09 14:00:00,17.775,0.0,3.775,76.5,0.95,2.285,189.514,12.761,570000.0,50.0,1,-0.1,-187.229,14.0,14085.0,380.33333333337214,0,0.0,500000000.0,216.464,18.273,0.2471882337178651,54.16258
2023-03-10 13:00:00,15.85,0.0,2.8,78.75,0.875,2.64,274.114,0.48,519236.0,18.0,1,-0.3000000000000002,-271.474,13.0,-27754.0,29516.33333333337,0,0.0,180000000.0,280.865,0.662,0.0655513230203313,15.90283
2023-03-10 14:00:00,15.925,0.0,3.325,78.75,0.925,2.575,245.127,4.427,534573.0,23.0,1,0.5250000000000004,-242.552,14.0,15337.0,-973.333333333372,0,18.0,0.2777777762345679,274.114,0.48,0.0921644212907168,21.257282
2023-03-10 15:00:00,17.0,0.0,2.9,73.5,1.0,2.35,193.755,5.402,548965.0,6.0,1,-0.4250000000000002,-191.405,15.0,14392.0,-14707.0,0,23.0,-0.739130431568998,245.127,4.427,0.0301269852276711,5.4769106
2023-03-11 12:00:00,17.625,0.0,3.975,75.5,0.9,2.415,261.082,1.755,521926.0,26.0,1,0.5750000000000002,-258.667,12.0,-24518.0,19265.0,1,0.0,260000000.0,228.952,5.991,0.0989206237710365,19.26081
2023-03-11 15:00:00,19.25,0.0,3.275,64.75,1.0,2.445,185.484,4.636,502077.0,31.0,1,0.1,-183.039,15.0,-1580.0,-1131.0,1,0.0,310000000.0,244.034,1.689,0.1630549126009599,35.34685
2023-03-12 11:00:00,17.375,0.0,7.375,87.0,0.35,0.905,76.294,107.115,593814.0,4.0,1,2.85,-75.389,11.0,23270.0,-14346.666666666628,0,0.0,40000000.0,68.372,66.145,0.0218091805626718,-1.3870058
2023-03-12 12:00:00,13.9,1.825,7.575,90.0,0.125,0.105,41.653,176.23,621358.0,49.0,1,0.2000000000000001,-41.548,12.0,27544.0,-26119.33333333337,0,4.0,11.249999718750006,76.294,107.115,0.2248913406622401,46.15985
2023-03-12 13:00:00,11.65,0.0,7.375,86.75,0.025,0.065,29.942,217.942,648738.0,33.0,1,-0.2000000000000001,-29.877,13.0,27380.0,-27434.666666666628,0,49.0,-0.3265306115785089,41.653,176.23,0.1331267850554587,27.173237
2023-03-13 10:00:00,6.85,0.0,5.125,47.5,0.975,1.845,274.526,41.851,650916.0,69.0,1,-0.4500000000000002,-272.681,10.0,-64369.0,79529.33333333337,1,0.0,690000000.0,213.514,110.033,0.2180942356055926,65.86137
2023-03-13 14:00:00,9.175,0.0,3.775,41.0,1.0,3.165,279.979,7.239,564587.0,73.0,1,-0.3750000000000004,-276.814,14.0,7322.0,3445.333333333372,1,0.0,730000000.0,293.495,5.12,0.2541623434972173,70.94276
2023-03-13 15:00:00,9.625,0.0,4.475,39.5,1.0,2.885,240.349,16.13,567375.0,67.0,1,0.6999999999999997,-237.464,15.0,2788.0,-4299.333333333372,1,73.0,-0.0821917807093263,279.979,7.239,0.2612299641447331,72.05038
2023-03-14 11:00:00,13.975,0.0,3.475,52.5,1.0,2.6,242.138,4.832,594697.0,66.0,1,-0.1749999999999998,-239.538,11.0,-30718.0,38880.66666666663,1,0.0,660000000.0,253.154,11.488,0.267238935794939,66.01859
2023-03-14 13:00:00,14.5,0.0,4.6,52.75,1.0,3.195,225.177,10.149,542435.0,90.0,1,0.2749999999999994,-221.982,13.0,-31015.0,27759.0,1,0.0,900000000.0,227.131,7.95,0.3824481781093257,86.87622
2023-03-14 14:00:00,15.15,0.0,5.2,53.25,1.0,3.15,224.73,6.78,557994.0,85.0,1,0.6000000000000005,-221.58,14.0,15559.0,-34.33333333337214,1,90.0,-0.0555555554938271,225.177,10.149,0.3671547663741719,86.09254
2023-03-15 10:00:00,18.175,0.0,4.025,59.75,1.0,1.91,222.038,26.342,606443.0,31.0,1,1.2750000000000004,-220.128,10.0,-26671.0,40381.66666666663,1,0.0,310000000.0,184.838,77.885,0.1248087607195391,30.231771
2023-03-15 11:00:00,19.2,0.0,3.725,55.75,0.975,2.54,233.674,6.894,584079.0,96.0,1,-0.3000000000000002,-231.134,11.0,-22364.0,23799.666666666628,1,31.0,2.0967741867845997,222.038,26.342,0.3990555683220314,92.994896
2023-03-15 12:00:00,19.4,0.0,4.4,56.0,0.9,2.635,228.293,5.527,571101.0,97.0,1,0.6750000000000003,-225.658,12.0,-12978.0,16106.666666666628,1,96.0,0.0104166666558159,233.674,6.894,0.4148490289903135,98.21229
2023-03-15 13:00:00,19.575,0.0,5.075,55.0,0.925,2.905,204.886,14.966,551257.0,91.0,1,0.6749999999999998,-201.981,13.0,-19844.0,17555.333333333372,1,97.0,-0.061855670039324,228.293,5.527,0.4139148152330136,96.1865
2023-03-15 15:00:00,19.95,0.0,3.85,57.0,0.775,2.145,151.902,51.103,582335.0,41.0,1,-0.6999999999999997,-149.75699999999998,15.0,15932.0,-15670.0,1,0.0,410000000.0,174.814,51.413,0.201965468731329,43.945766
2023-03-16 10:00:00,11.675,0.0,4.925,50.0,1.0,1.64,239.978,69.805,625183.0,9.0,1,0.0249999999999994,-238.338,10.0,-37793.0,48513.33333333337,1,0.0,90000000.0,177.734,144.464,0.0290525948715544,9.937416
2023-03-16 11:00:00,12.2,0.0,4.525,50.0,1.0,2.32,278.574,11.81,591910.0,49.0,1,-0.3999999999999994,-276.254,11.0,-33273.0,34779.66666666663,1,9.0,4.444444395061729,239.978,69.805,0.1687420793953034,49.17644
2023-03-16 12:00:00,13.2,0.0,4.55,47.5,1.0,2.805,281.329,5.498,555839.0,99.0,1,0.0249999999999994,-278.524,12.0,-36071.0,35138.33333333337,1,49.0,1.0204081611828404,278.574,11.81,0.3451557906524993,91.72745
2023-03-16 15:00:00,13.475,0.0,5.275,42.0,1.0,2.65,211.741,26.136,551326.0,88.0,1,-0.375,-209.091,15.0,3885.0,-5927.666666666628,1,0.0,880000000.0,260.892,16.738,0.3699390860108631,94.80824
2023-03-16 16:00:00,13.5,0.0,4.95,44.5,1.0,2.07,136.785,40.359,573608.0,74.0,1,-0.3250000000000002,-134.715,16.0,22282.0,-16149.666666666628,1,88.0,-0.1590909089101239,211.741,26.136,0.4177392401561784,96.746
2023-03-18 10:00:00,12.55,0.0,4.15,56.0,0.95,1.88,255.207,8.782,557402.0,48.0,1,1.0750000000000002,-253.327,10.0,-53437.0,63230.66666666663,1,0.0,480000000.0,199.389,45.248,0.181825757822551,41.831814
2023-03-18 11:00:00,13.025,0.0,4.65,49.25,0.9,2.55,254.565,7.513,532035.0,54.0,1,0.5,-252.015,11.0,-25367.0,34723.66666666663,1,48.0,0.1249999997395833,255.207,8.782,0.2060455283518473,50.627556
2023-03-18 12:00:00,13.55,0.0,4.775,47.0,0.975,3.015,246.784,6.95,514222.0,59.0,1,0.125,-243.769,12.0,-17813.0,20331.0,1,54.0,0.0925925924211248,254.565,7.513,0.2325269769788333,56.895306
2023-03-19 12:00:00,12.925,0.0,4.175,58.0,1.0,2.975,229.967,1.572,492215.0,49.0,1,-0.1500000000000003,-226.992,12.0,-13161.0,18628.0,1,0.0,490000000.0,236.374,1.976,0.2116274147285652,45.766624
2023-03-19 13:00:00,13.35,0.0,3.75,57.0,1.0,3.045,215.947,1.765,487775.0,48.0,1,-0.4249999999999998,-212.902,13.0,-4440.0,7347.0,1,49.0,-0.0204081632236568,229.967,1.572,0.2204747555392102,47.724724
2023-03-19 14:00:00,13.45,0.0,3.775,58.25,0.975,2.875,209.63,1.416,493796.0,38.0,1,0.0249999999999999,-206.755,14.0,6021.0,-2534.0,1,48.0,-0.2083333328993055,215.947,1.765,0.1800555328316786,36.388443
2023-03-19 15:00:00,13.65,0.0,3.175,56.25,0.95,2.57,176.892,5.197,502160.0,30.0,1,-0.6000000000000001,-174.322,15.0,8364.0,-7583.0,1,38.0,-0.210526315235457,209.63,1.416,0.1647545979357596,31.83978
2023-03-26 13:00:00,14.175,0.0,4.175,56.25,1.0,3.005,272.456,12.212,465812.0,87.0,1,0.1999999999999997,-269.451,13.0,-13139.0,32873.333333333314,1,0.0,870000000.0,291.626,13.641,0.3056191773203804,87.67508
2023-03-27 10:00:00,11.4,0.0,4.7,38.75,1.0,2.15,287.536,62.775,607372.0,8.0,1,0.375,-285.386,10.0,-48694.0,64588.0,1,0.0,80000000.0,226.24,144.688,0.0228368506775873,11.332517
2023-03-27 11:00:00,12.0,0.0,5.4,38.0,1.0,2.86,315.934,13.644,569456.0,50.0,1,0.7000000000000002,-313.074,11.0,-37916.0,41508.66666666663,1,8.0,5.249999934375001,287.536,62.775,0.1517091552980753,50.114082
2023-03-27 12:00:00,12.5,0.0,4.975,38.5,1.0,3.21,303.375,5.339,541452.0,83.0,1,-0.4250000000000007,-300.165,12.0,-28004.0,31308.0,1,50.0,0.65999999868,315.934,13.644,0.2688572593828406,81.66513
2023-03-27 16:00:00,13.3,0.0,5.175,38.25,1.0,2.535,170.077,111.73,553664.0,23.0,1,0.6749999999999998,-167.542,16.0,18454.0,-13603.666666666628,1,0.0,230000000.0,249.802,59.761,0.0816161415147188,23.14306
2023-03-28 12:00:00,15.9,0.0,3.975,42.25,1.0,2.88,296.157,1.676,540809.0,18.0,1,0.6499999999999999,-293.277,12.0,-33937.0,33778.66666666663,1,0.0,180000000.0,283.684,7.27,0.0604365533502209,15.56557
2023-03-28 13:00:00,16.05,0.0,3.8,42.25,1.0,3.035,292.293,8.595,521774.0,24.0,1,-0.1750000000000002,-289.258,13.0,-19035.0,24002.33333333337,1,18.0,0.3333333314814815,296.157,1.676,0.0797638988328667,20.48639
2023-03-28 14:00:00,15.975,0.0,3.95,45.0,1.0,2.98,264.878,19.113,530065.0,31.0,1,0.1500000000000003,-261.898,14.0,8291.0,817.6666666666279,1,24.0,0.2916666654513888,292.293,8.595,0.1091583887837437,29.115387
2023-03-29 13:00:00,16.1,0.0,3.725,63.75,0.95,3.2,282.552,1.394,519868.0,24.0,1,0.5750000000000002,-279.35200000000003,13.0,-15728.0,20480.33333333337,1,0.0,240000000.0,288.398,1.703,0.0845231135199921,21.12875
2023-03-31 12:00:00,18.95,0.0,4.025,53.0,1.0,3.085,295.804,4.633,524656.0,23.0,1,-0.6999999999999993,-292.719,12.0,-19403.0,21930.0,1,0.0,230000000.0,301.496,10.161,0.076555151304082,21.263739
2023-03-31 14:00:00,19.825,0.0,4.175,43.5,1.0,2.935,233.339,19.492,534918.0,34.0,1,0.625,-230.404,14.0,19764.0,-10008.666666666628,1,0.0,340000000.0,284.886,6.013,0.1344771803558594,34.460293
2023-04-01 12:00:00,19.475,0.0,4.0,68.0,1.0,2.73,267.177,3.072,500907.0,20.0,1,-0.4500000000000002,-264.447,12.0,-34989.0,33515.33333333337,1,0.0,200000000.0,260.125,6.869,0.0740058242309848,16.554922
2023-04-01 14:00:00,19.175,0.0,4.4,69.75,1.0,2.525,227.858,15.15,509192.0,21.0,1,0.1000000000000005,-225.333,14.0,13302.0,-7195.666666666686,1,0.0,210000000.0,241.12,3.585,0.0864169080497691,17.383888
2023-04-01 15:00:00,19.575,0.0,4.225,65.75,0.975,2.655,194.319,16.287,505156.0,3.0,1,-0.1750000000000007,-191.664,15.0,-4036.0,-1743.333333333314,1,21.0,-0.8571428530612245,227.858,15.15,0.014244608408951,1.6332216
2023-04-02 13:00:00,18.4,0.0,5.15,53.5,1.0,3.275,230.283,7.704,466104.0,62.0,1,0.2000000000000001,-227.008,13.0,-3359.0,5216.0,1,0.0,620000000.0,231.714,7.856,0.2605184315695737,58.890976
2023-04-02 16:00:00,18.775,0.0,5.925,46.75,1.0,2.375,165.179,92.935,496999.0,60.0,1,0.6749999999999998,-162.804,16.0,21177.0,-16597.333333333314,1,0.0,600000000.0,198.802,9.408,0.2324554265818764,46.345955
2023-04-03 10:00:00,17.5,0.0,5.775,56.0,0.75,1.755,225.916,85.934,578732.0,11.0,1,1.4500000000000002,-224.161,10.0,-21599.0,27804.33333333337,1,0.0,110000000.0,185.979,142.771,0.0352733685953909,11.687402
2023-04-03 11:00:00,18.275,0.0,6.475,55.0,0.9,2.77,257.75,31.369,555415.0,71.0,1,0.6999999999999993,-254.98,11.0,-23317.0,22744.33333333337,1,11.0,5.454545404958679,225.916,85.934,0.2455736218492822,71.823524
2023-04-03 13:00:00,19.125,0.0,5.575,53.0,0.95,3.35,288.606,14.742,512408.0,114.0,1,-1.0499999999999998,-285.256,13.0,-15687.0,19564.666666666628,1,0.0,1140000000.0,278.972,16.205,0.3758060048604882,105.14644
2023-04-03 14:00:00,19.25,0.0,5.4,52.5,1.0,3.29,272.963,15.392,522096.0,114.0,1,-0.1749999999999998,-269.673,14.0,9688.0,-1229.666666666686,1,114.0,0.0,288.606,14.742,0.3953460143242371,115.92556
2023-04-03 15:00:00,19.325,0.0,4.95,54.0,1.0,2.96,223.816,70.012,523052.0,107.0,1,-0.4500000000000002,-220.856,15.0,956.0,-3866.666666666686,1,114.0,-0.0614035087180671,272.963,15.392,0.3641586232884005,104.54676
2023-04-07 10:00:00,13.175,0.0,5.725,66.0,0.775,1.76,248.503,106.969,619056.0,5.0,1,0.1999999999999993,-246.743,10.0,-5143.0,18288.0,1,0.0,50000000.0,194.9,168.566,0.0140658054603271,8.478344
2023-04-07 11:00:00,13.725,0.0,5.125,64.0,0.775,2.17,294.678,29.959,593991.0,28.0,1,-0.5999999999999996,-292.508,11.0,-25065.0,18424.33333333337,1,5.0,4.599999908000002,248.503,106.969,0.0862501809447936,30.047672
2023-04-07 12:00:00,14.275,0.0,5.825,63.25,0.875,2.67,276.931,42.458,562786.0,93.0,1,0.7000000000000002,-274.261,12.0,-31205.0,29158.33333333337,1,28.0,2.321428563137755,294.678,29.959,0.291180973580436,85.65632
2023-04-07 13:00:00,14.625,0.0,5.15,63.75,0.725,2.345,269.624,60.161,560465.0,102.0,1,-0.6749999999999998,-267.279,13.0,-2321.0,11949.0,1,93.0,0.0967741934443288,276.931,42.458,0.3092924176935602,94.701805
2023-04-07 14:00:00,14.95,0.0,6.475,63.5,0.9,2.77,201.352,102.646,563796.0,97.0,1,1.3249999999999993,-198.582,14.0,3331.0,-1447.0,1,102.0,-0.0490196077950788,269.624,60.161,0.3190810464808712,100.55259
2023-04-07 15:00:00,14.375,0.0,5.9,66.5,0.575,1.315,135.753,117.05,597720.0,6.0,1,-0.5749999999999993,-134.438,15.0,33924.0,-23726.33333333337,1,97.0,-0.9381443289297482,201.352,102.646,0.0237338955535599,5.774234
2023-04-08 09:00:00,11.325,0.0,4.675,44.0,1.0,1.545,248.942,24.898,554535.0,48.0,1,0.0249999999999994,-247.397,9.0,-99420.0,99472.33333333336,1,0.0,480000000.0,166.073,67.09,0.175284837797515,39.18805
2023-04-08 10:00:00,12.925,0.0,4.525,37.0,1.0,2.35,269.938,6.636,517059.0,72.0,1,-0.1499999999999994,-267.588,10.0,-37476.0,58124.0,1,48.0,0.4999999989583333,248.942,24.898,0.2603281580118419,67.08552
2023-04-08 12:00:00,14.425,0.0,6.6,38.0,1.0,3.32,248.984,6.852,485985.0,97.0,1,1.0,-245.664,12.0,-24838.0,18637.33333333332,1,0.0,970000000.0,249.612,4.654,0.3791491422711623,92.08676
2023-04-08 14:00:00,14.525,0.0,7.825,48.0,1.0,3.345,226.367,9.514,496219.0,97.0,1,0.3500000000000005,-223.022,14.0,3788.0,-4674.0,1,0.0,970000000.0,241.411,7.03,0.4112243036059605,96.912735
2023-04-08 15:00:00,14.6,0.0,6.8,47.25,1.0,3.015,214.559,24.509,503265.0,96.0,1,-1.0250000000000004,-211.544,15.0,7046.0,-5960.0,1,97.0,-0.0103092783398873,226.367,9.514,0.4015593887924945,94.096275
2023-04-08 16:00:00,14.275,0.0,6.45,48.5,1.0,2.475,172.553,79.216,517373.0,80.0,1,-0.3499999999999996,-170.078,16.0,14108.0,-11754.0,1,96.0,-0.1666666664930555,214.559,24.509,0.3177515896247149,76.551956
2023-04-09 09:00:00,14.125,0.0,1.725,36.5,1.0,1.52,235.565,1.715,522632.0,2.0,1,0.425,-234.045,9.0,-109189.0,110942.33333333336,0,0.0,20000000.0,157.87,7.264,0.0084288604145191,-3.4721596
2023-04-09 12:00:00,16.525,0.0,3.925,36.25,1.0,3.355,237.407,2.616,478901.0,13.0,1,0.4499999999999997,-234.052,12.0,-7288.0,7199.666666666686,1,0.0,130000000.0,241.78,1.207,0.0541614761692998,10.488893
2023-04-09 14:00:00,17.15,0.0,4.525,36.5,1.0,3.375,226.915,2.914,473867.0,14.0,1,0.375,-223.54,14.0,1227.0,1269.0,1,0.0,140000000.0,233.347,1.772,0.0609148540606647,11.2984705
2023-04-09 17:00:00,15.775,0.0,3.8,37.25,1.0,1.73,80.858,9.139,527371.0,1.0,1,-0.3250000000000002,-79.128,17.0,39772.0,-29810.66666666669,0,0.0,10000000.0,171.135,13.296,0.011111481481481,-1.836143
2023-04-10 11:00:00,16.025,0.0,4.6,61.75,1.0,2.735,277.716,6.177,557191.0,60.0,1,-0.625,-274.981,11.0,-17779.0,19027.0,1,0.0,600000000.0,280.437,21.484,0.2113472328619066,59.007904
2023-04-10 12:00:00,16.3,0.0,5.2,61.25,1.0,2.675,271.608,9.801,556211.0,64.0,1,0.6000000000000005,-268.933,12.0,-980.0,6579.666666666628,1,60.0,0.0666666665555555,277.716,6.177,0.2274269834200658,61.0988
2023-04-10 13:00:00,16.4,0.0,5.025,63.25,1.0,2.875,285.546,11.198,534083.0,39.0,1,-0.1749999999999998,-282.671,13.0,-22128.0,15078.666666666628,1,64.0,-0.3906249993896484,271.608,9.801,0.1314264146431178,33.87114
2023-04-11 10:00:00,19.825,0.0,6.175,68.25,0.5,1.61,187.664,134.396,604759.0,10.0,1,1.375,-186.054,10.0,2690.0,3027.666666666628,1,0.0,100000000.0,160.668,145.919,0.0310501148757839,9.593027
2023-04-11 11:00:00,20.275,0.0,5.875,68.0,0.5,2.01,231.534,83.428,594264.0,25.0,1,-0.2999999999999998,-229.524,11.0,-10495.0,6100.0,1,10.0,1.4999999850000003,187.664,134.396,0.0793746546950506,23.21999
2023-04-11 12:00:00,20.925,0.0,6.15,68.0,0.5,2.215,247.447,26.628,574806.0,99.0,1,0.2750000000000003,-245.232,12.0,-19458.0,16470.333333333372,1,25.0,2.95999998816,231.534,83.428,0.3612149957634899,102.64897
2023-04-11 13:00:00,20.975,0.0,6.875,68.25,0.6,2.08,224.744,73.135,551505.0,153.0,1,0.7249999999999996,-222.664,13.0,-23301.0,22020.0,1,99.0,0.5454545449035813,247.447,26.628,0.5136313736404273,128.45464
2023-04-11 14:00:00,20.925,0.0,7.075,68.5,0.525,2.02,153.188,157.262,577992.0,101.0,1,0.2000000000000001,-151.16799999999998,14.0,26487.0,-9891.0,1,153.0,-0.3398692808236148,224.744,73.135,0.3253341921967034,97.47881
2023-04-11 15:00:00,20.6,0.0,6.35,72.5,0.475,1.875,92.024,161.807,613843.0,5.0,1,-0.7250000000000005,-90.149,15.0,35851.0,-32729.666666666628,1,101.0,-0.9504950485638664,153.188,157.262,0.0196981456088113,4.995185
2023-04-12 12:00:00,16.7,0.0,4.5,27.25,1.0,3.355,269.567,4.34,535356.0,165.0,1,-0.4749999999999996,-266.212,12.0,-11159.0,16542.333333333372,1,0.0,1650000000.0,289.024,5.025,0.602394243081632,163.85771
2023-04-12 14:00:00,17.55,0.0,4.75,24.0,1.0,3.465,266.061,10.567,533007.0,162.0,1,-0.25,-262.596,14.0,13364.0,-3671.666666666628,1,0.0,1620000000.0,261.461,6.661,0.5856240147108666,152.55052
2023-04-12 16:00:00,17.425,0.0,4.25,27.5,1.0,2.535,178.172,59.522,550784.0,137.0,1,-0.2750000000000003,-175.637,16.0,11571.0,-9782.666666666628,1,0.0,1370000000.0,247.506,21.756,0.5763713006738196,144.7055
2023-04-13 12:00:00,17.9,0.0,3.2,48.5,1.0,3.24,277.192,1.184,538250.0,11.0,1,-0.0999999999999996,-273.952,12.0,-10418.0,14224.0,1,0.0,110000000.0,291.14,1.912,0.0395149006956365,11.228098
