datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),태양광발전량(MWh),풍력발전량(MWh),전력수요(MWh),출력제한량,출력제한여부,풍속_증감량,일사_예측오차대응,시간대,전력수요_증감,전력수요_기준편차,발생예측,예측출력제한량
2023-03-13 10:00:00,6.85,0.0,5.125,47.5,0.975,1.845,274.526,41.851,650916.0,69.0,1,-0.4500000000000002,-272.681,10.0,-64369.0,79529.33333333337,1,79.18494
2023-03-13 11:00:00,7.525,0.0,4.675,42.75,1.0,2.565,310.219,10.498,612728.0,0.0,0,-0.4500000000000002,-307.654,11.0,-38188.0,46915.0,1,79.652985
2023-03-13 12:00:00,8.625,0.0,3.8,40.75,1.0,3.035,299.359,5.041,582245.0,0.0,0,-0.875,-296.324,12.0,-30483.0,33051.33333333337,1,64.16875
2023-03-13 13:00:00,8.9,0.0,4.15,39.25,1.0,3.225,293.495,5.12,557265.0,0.0,0,0.3500000000000005,-290.27,13.0,-24980.0,26814.33333333337,1,71.16047
2023-03-13 14:00:00,9.175,0.0,3.775,41.0,1.0,3.165,279.979,7.239,564587.0,73.0,1,-0.3750000000000004,-276.814,14.0,7322.0,3445.333333333372,1,61.891052
2023-03-13 15:00:00,9.625,0.0,4.475,39.5,1.0,2.885,240.349,16.13,567375.0,67.0,1,0.6999999999999997,-237.464,15.0,2788.0,-4299.333333333372,1,71.735954
2023-03-13 16:00:00,9.475,0.0,4.175,41.25,1.0,2.31,160.861,17.968,584489.0,0.0,0,-0.2999999999999998,-158.551,16.0,17114.0,-12338.666666666628,1,58.48868
2023-03-14 11:00:00,13.975,0.0,3.475,52.5,1.0,2.6,242.138,4.832,594697.0,66.0,1,-0.1749999999999998,-239.538,11.0,-30718.0,38880.66666666663,1,45.84956
2023-03-14 12:00:00,14.325,0.0,4.325,51.75,1.0,3.03,227.131,7.95,573450.0,0.0,0,0.8500000000000001,-224.101,12.0,-21247.0,24404.0,1,61.186096
2023-03-14 13:00:00,14.5,0.0,4.6,52.75,1.0,3.195,225.177,10.149,542435.0,90.0,1,0.2749999999999994,-221.982,13.0,-31015.0,27759.0,1,65.470314
2023-03-14 14:00:00,15.15,0.0,5.2,53.25,1.0,3.15,224.73,6.78,557994.0,85.0,1,0.6000000000000005,-221.58,14.0,15559.0,-34.33333333337214,1,76.60728
2023-03-14 15:00:00,15.125,0.0,4.575,55.0,1.0,2.825,214.973,12.464,561581.0,0.0,0,-0.625,-212.148,15.0,3587.0,-7577.666666666628,1,62.335796
2023-03-14 16:00:00,14.925,0.0,4.775,57.0,1.0,2.285,159.245,67.918,572162.0,0.0,0,0.2000000000000001,-156.96,16.0,10581.0,-8249.666666666628,1,54.330868
2023-03-15 10:00:00,18.175,0.0,4.025,59.75,1.0,1.91,222.038,26.342,606443.0,31.0,1,1.2750000000000004,-220.128,10.0,-26671.0,40381.66666666663,1,47.06356
2023-03-15 11:00:00,19.2,0.0,3.725,55.75,0.975,2.54,233.674,6.894,584079.0,96.0,1,-0.3000000000000002,-231.134,11.0,-22364.0,23799.666666666628,1,46.651844
2023-03-15 12:00:00,19.4,0.0,4.4,56.0,0.9,2.635,228.293,5.527,571101.0,97.0,1,0.6750000000000003,-225.658,12.0,-12978.0,16106.666666666628,1,58.526524
2023-03-15 13:00:00,19.575,0.0,5.075,55.0,0.925,2.905,204.886,14.966,551257.0,91.0,1,0.6749999999999998,-201.981,13.0,-19844.0,17555.333333333372,1,69.53109
2023-03-15 14:00:00,19.675,0.0,4.55,56.25,0.8,2.515,174.814,51.413,566403.0,0.0,0,-0.5250000000000004,-172.299,14.0,15146.0,-3482.666666666628,1,51.970577
2023-03-15 15:00:00,19.95,0.0,3.85,57.0,0.775,2.145,151.902,51.103,582335.0,41.0,1,-0.6999999999999997,-149.75699999999998,15.0,15932.0,-15670.0,1,35.179317
2023-03-16 10:00:00,11.675,0.0,4.925,50.0,1.0,1.64,239.978,69.805,625183.0,9.0,1,0.0249999999999994,-238.338,10.0,-37793.0,48513.33333333337,1,66.0584
2023-03-16 11:00:00,12.2,0.0,4.525,50.0,1.0,2.32,278.574,11.81,591910.0,49.0,1,-0.3999999999999994,-276.254,11.0,-33273.0,34779.66666666663,1,69.045815
2023-03-16 12:00:00,13.2,0.0,4.55,47.5,1.0,2.805,281.329,5.498,555839.0,99.0,1,0.0249999999999994,-278.524,12.0,-36071.0,35138.33333333337,1,71.8213
2023-03-16 13:00:00,13.325,0.0,4.875,43.0,1.0,3.03,277.094,4.921,537428.0,0.0,0,0.3250000000000002,-274.064,13.0,-18411.0,24297.666666666628,1,80.27221
2023-03-16 14:00:00,13.425,0.0,5.65,43.0,1.0,2.975,260.892,16.738,547441.0,0.0,0,0.7750000000000004,-257.917,14.0,10013.0,-538.3333333333721,1,92.56414
2023-03-16 15:00:00,13.475,0.0,5.275,42.0,1.0,2.65,211.741,26.136,551326.0,88.0,1,-0.375,-209.091,15.0,3885.0,-5927.666666666628,1,81.26398
2023-03-16 16:00:00,13.5,0.0,4.95,44.5,1.0,2.07,136.785,40.359,573608.0,74.0,1,-0.3250000000000002,-134.715,16.0,22282.0,-16149.666666666628,1,66.15698
2023-03-18 10:00:00,12.55,0.0,4.15,56.0,0.95,1.88,255.207,8.782,557402.0,48.0,1,1.0750000000000002,-253.327,10.0,-53437.0,63230.66666666663,1,56.175533
2023-03-18 11:00:00,13.025,0.0,4.65,49.25,0.9,2.55,254.565,7.513,532035.0,54.0,1,0.5,-252.015,11.0,-25367.0,34723.66666666663,1,69.66091
2023-03-18 12:00:00,13.55,0.0,4.775,47.0,0.975,3.015,246.784,6.95,514222.0,59.0,1,0.125,-243.769,12.0,-17813.0,20331.0,1,73.46238
2023-03-18 13:00:00,13.725,0.0,4.775,42.5,1.0,3.225,243.131,6.976,501292.0,0.0,0,0.0,-239.906,13.0,-12930.0,14557.666666666686,1,75.9336
2023-03-18 14:00:00,13.675,0.0,5.15,46.25,1.0,3.145,230.686,8.078,500877.0,0.0,0,0.375,-227.541,14.0,-415.0,4586.666666666686,1,79.80986
2023-03-18 15:00:00,13.55,0.0,5.6,46.0,1.0,2.87,214.757,18.618,505630.0,0.0,0,0.4499999999999993,-211.887,15.0,4753.0,-3030.333333333314,1,86.03511
2023-03-18 16:00:00,13.175,0.0,4.925,45.0,1.0,2.325,158.111,118.644,516824.0,0.0,0,-0.6749999999999998,-155.786,16.0,11194.0,-9047.0,1,56.852657
2023-03-18 17:00:00,12.6,0.0,5.425,47.25,1.0,1.535,66.715,162.468,555339.0,0.0,0,0.5,-65.18,17.0,38515.0,-29408.0,1,46.654865
2023-03-19 11:00:00,12.35,0.0,4.325,57.25,1.0,2.51,236.374,1.976,505376.0,0.0,0,1.25,-233.864,11.0,-29562.0,39607.33333333337,1,58.735752
2023-03-19 12:00:00,12.925,0.0,4.175,58.0,1.0,2.975,229.967,1.572,492215.0,49.0,1,-0.1500000000000003,-226.992,12.0,-13161.0,18628.0,1,55.457855
2023-03-19 13:00:00,13.35,0.0,3.75,57.0,1.0,3.045,215.947,1.765,487775.0,48.0,1,-0.4249999999999998,-212.902,13.0,-4440.0,7347.0,1,46.94604
2023-03-19 14:00:00,13.45,0.0,3.775,58.25,0.975,2.875,209.63,1.416,493796.0,38.0,1,0.0249999999999999,-206.755,14.0,6021.0,-2534.0,1,45.965252
2023-03-19 15:00:00,13.65,0.0,3.175,56.25,0.95,2.57,176.892,5.197,502160.0,30.0,1,-0.6000000000000001,-174.322,15.0,8364.0,-7583.0,1,32.545567
2023-03-26 12:00:00,13.6,0.0,3.975,60.25,1.0,2.81,291.626,13.641,478951.0,0.0,0,0.2250000000000001,-288.816,12.0,-72342.0,65462.33333333337,1,53.633442
2023-03-26 13:00:00,14.175,0.0,4.175,56.25,1.0,3.005,272.456,12.212,465812.0,87.0,1,0.1999999999999997,-269.451,13.0,-13139.0,32873.333333333314,1,58.326084
2023-03-26 14:00:00,14.225,0.0,4.95,55.75,1.0,2.96,253.895,26.309,464836.0,0.0,0,0.7750000000000004,-250.935,14.0,-976.0,5030.333333333314,1,70.51487
2023-03-26 15:00:00,14.225,0.0,5.325,52.5,1.0,2.705,222.028,71.565,472570.0,0.0,0,0.375,-219.323,15.0,7734.0,-4830.666666666686,1,72.88364
2023-03-26 16:00:00,14.05,0.0,5.375,52.0,1.0,2.27,151.5,154.409,488256.0,0.0,0,0.0499999999999998,-149.23,16.0,15686.0,-13035.333333333314,1,54.481953
2023-03-26 17:00:00,13.375,0.0,5.4,47.75,1.0,1.57,66.522,166.881,543526.0,0.0,0,0.0250000000000003,-64.95200000000001,17.0,55270.0,-42075.333333333314,1,45.18352
2023-03-27 09:00:00,10.625,0.0,4.325,42.25,0.975,1.225,226.24,144.688,656066.0,0.0,0,-0.0750000000000001,-225.015,9.0,-96376.0,59421.66666666663,1,44.585194
2023-03-27 10:00:00,11.4,0.0,4.7,38.75,1.0,2.15,287.536,62.775,607372.0,8.0,1,0.375,-285.386,10.0,-48694.0,64588.0,1,74.7382
2023-03-27 11:00:00,12.0,0.0,5.4,38.0,1.0,2.86,315.934,13.644,569456.0,50.0,1,0.7000000000000002,-313.074,11.0,-37916.0,41508.66666666663,1,95.195755
2023-03-27 12:00:00,12.5,0.0,4.975,38.5,1.0,3.21,303.375,5.339,541452.0,83.0,1,-0.4250000000000007,-300.165,12.0,-28004.0,31308.0,1,86.944786
2023-03-27 13:00:00,12.825,0.0,4.675,36.25,1.0,3.31,300.441,4.284,521257.0,0.0,0,-0.2999999999999998,-297.131,13.0,-20195.0,22798.0,1,82.36318
2023-03-27 14:00:00,13.175,0.0,4.625,38.0,1.0,3.23,300.545,8.648,531307.0,0.0,0,-0.0499999999999998,-297.315,14.0,10050.0,31.66666666662786,1,79.994514
2023-03-27 15:00:00,13.35,0.0,4.5,38.0,1.0,2.995,249.802,59.761,535210.0,0.0,0,-0.125,-246.807,15.0,3903.0,-5952.0,1,69.28799
2023-03-27 16:00:00,13.3,0.0,5.175,38.25,1.0,2.535,170.077,111.73,553664.0,23.0,1,0.6749999999999998,-167.542,16.0,18454.0,-13603.666666666628,1,68.40812
2023-03-27 17:00:00,13.0,0.0,4.625,38.75,1.0,1.74,76.81,124.16,605142.0,0.0,0,-0.5499999999999998,-75.07000000000001,17.0,51478.0,-40470.0,1,44.582676
2023-03-28 11:00:00,15.525,0.0,3.325,39.75,1.0,2.495,283.684,7.27,574746.0,0.0,0,0.7250000000000001,-281.189,11.0,-33462.0,32907.33333333337,1,52.348026
2023-03-28 12:00:00,15.9,0.0,3.975,42.25,1.0,2.88,296.157,1.676,540809.0,18.0,1,0.6499999999999999,-293.277,12.0,-33937.0,33778.66666666663,1,64.79345
2023-03-28 13:00:00,16.05,0.0,3.8,42.25,1.0,3.035,292.293,8.595,521774.0,24.0,1,-0.1750000000000002,-289.258,13.0,-19035.0,24002.33333333337,1,60.699688
2023-03-28 14:00:00,15.975,0.0,3.95,45.0,1.0,2.98,264.878,19.113,530065.0,31.0,1,0.1500000000000003,-261.898,14.0,8291.0,817.6666666666279,1,59.082317
2023-03-28 15:00:00,15.95,0.0,4.0,42.25,1.0,2.665,214.045,15.611,543154.0,0.0,0,0.0499999999999998,-211.38,15.0,13089.0,-11489.666666666628,1,57.723454
2023-03-29 12:00:00,16.2,0.0,3.15,64.25,1.0,3.085,288.398,1.703,535596.0,0.0,0,0.1,-285.31300000000005,12.0,-29985.0,29474.0,1,36.889584
2023-03-29 13:00:00,16.1,0.0,3.725,63.75,0.95,3.2,282.552,1.394,519868.0,24.0,1,0.5750000000000002,-279.35200000000003,13.0,-15728.0,20480.33333333337,1,47.331776
2023-03-29 14:00:00,16.075,0.0,3.125,60.75,1.0,3.105,259.542,1.587,528268.0,0.0,0,-0.6000000000000001,-256.43699999999995,14.0,8400.0,-357.33333333337214,1,36.18677
2023-03-29 15:00:00,16.1,0.0,3.25,59.75,1.0,2.71,203.005,2.168,538772.0,0.0,0,0.125,-200.295,15.0,10504.0,-9802.666666666628,1,34.370834
2023-03-31 10:00:00,18.35,0.0,3.825,55.75,1.0,2.07,271.627,26.256,571043.0,0.0,0,0.25,-269.557,10.0,-28886.0,44240.33333333337,1,49.37062
2023-03-31 11:00:00,18.55,0.0,4.725,54.25,1.0,2.665,301.496,10.161,544059.0,0.0,0,0.8999999999999995,-298.831,11.0,-26984.0,27618.0,1,71.20686
2023-03-31 12:00:00,18.95,0.0,4.025,53.0,1.0,3.085,295.804,4.633,524656.0,23.0,1,-0.6999999999999993,-292.719,12.0,-19403.0,21930.0,1,59.126728
2023-03-31 13:00:00,19.175,0.0,3.55,51.0,1.0,3.17,284.886,6.013,515154.0,0.0,0,-0.4750000000000005,-281.716,13.0,-9502.0,12802.333333333372,1,50.386066
2023-03-31 14:00:00,19.825,0.0,4.175,43.5,1.0,2.935,233.339,19.492,534918.0,34.0,1,0.625,-230.404,14.0,19764.0,-10008.666666666628,1,60.94701
2023-03-31 15:00:00,19.625,0.0,3.825,42.0,0.85,2.485,202.838,17.066,553499.0,0.0,0,-0.3499999999999996,-200.353,15.0,18581.0,-18975.33333333337,1,51.955967
2023-03-31 16:00:00,19.6,0.0,3.525,39.5,0.975,2.13,148.213,18.177,565128.0,0.0,0,-0.3000000000000002,-146.083,16.0,11629.0,-13946.333333333372,1,43.796803
2023-04-01 11:00:00,19.2,0.0,4.45,68.0,1.0,2.165,260.125,6.869,535896.0,0.0,0,1.0250000000000004,-257.96,11.0,-30568.0,26481.666666666628,1,54.917294
2023-04-01 12:00:00,19.475,0.0,4.0,68.0,1.0,2.73,267.177,3.072,500907.0,20.0,1,-0.4500000000000002,-264.447,12.0,-34989.0,33515.33333333337,1,47.768192
2023-04-01 13:00:00,19.55,0.0,4.3,69.0,1.0,2.91,241.12,3.585,495890.0,0.0,0,0.2999999999999998,-238.21,13.0,-5017.0,15007.666666666686,1,51.052322
2023-04-01 14:00:00,19.175,0.0,4.4,69.75,1.0,2.525,227.858,15.15,509192.0,21.0,1,0.1000000000000005,-225.333,14.0,13302.0,-7195.666666666686,1,50.233257
2023-04-01 15:00:00,19.575,0.0,4.225,65.75,0.975,2.655,194.319,16.287,505156.0,3.0,1,-0.1750000000000007,-191.664,15.0,-4036.0,-1743.333333333314,1,46.481113
2023-04-01 16:00:00,19.375,0.0,4.45,65.5,0.975,2.16,135.812,11.722,531186.0,0.0,0,0.2250000000000005,-133.65200000000002,16.0,26030.0,-16008.0,1,46.16171
2023-04-02 10:00:00,18.05,0.0,5.225,42.75,1.0,2.11,247.591,10.258,493462.0,0.0,0,0.9249999999999998,-245.481,10.0,-30108.0,45877.33333333337,1,82.00014
2023-04-02 11:00:00,18.475,0.0,5.425,44.0,1.0,2.72,236.581,7.769,478393.0,0.0,0,0.2000000000000001,-233.861,11.0,-15069.0,20082.0,1,85.050705
2023-04-02 12:00:00,18.5,0.0,4.95,49.75,1.0,3.12,231.714,7.856,469463.0,0.0,0,-0.4749999999999996,-228.594,12.0,-8930.0,10976.333333333314,1,73.06124
2023-04-02 13:00:00,18.4,0.0,5.15,53.5,1.0,3.275,230.283,7.704,466104.0,62.0,1,0.2000000000000001,-227.008,13.0,-3359.0,5216.0,1,74.863335
2023-04-02 14:00:00,18.675,0.0,5.3,50.75,1.0,3.225,221.704,7.579,468384.0,0.0,0,0.1499999999999994,-218.479,14.0,2280.0,-400.33333333331393,1,78.45191
2023-04-02 15:00:00,18.825,0.0,5.25,50.5,1.0,2.875,198.802,9.408,475822.0,0.0,0,-0.0499999999999998,-195.927,15.0,7438.0,-5718.666666666686,1,75.3686
2023-04-02 16:00:00,18.775,0.0,5.925,46.75,1.0,2.375,165.179,92.935,496999.0,60.0,1,0.6749999999999998,-162.804,16.0,21177.0,-16597.333333333314,1,78.07481
2023-04-02 17:00:00,18.225,0.0,4.425,52.25,1.0,1.67,75.699,141.16,523488.0,0.0,0,-1.5,-74.029,17.0,26489.0,-24718.33333333332,1,28.992542
2023-04-03 10:00:00,17.5,0.0,5.775,56.0,0.75,1.755,225.916,85.934,578732.0,11.0,1,1.4500000000000002,-224.161,10.0,-21599.0,27804.33333333337,1,71.86472
2023-04-03 11:00:00,18.275,0.0,6.475,55.0,0.9,2.77,257.75,31.369,555415.0,71.0,1,0.6999999999999993,-254.98,11.0,-23317.0,22744.33333333337,1,98.27486
2023-04-03 12:00:00,18.625,0.0,6.625,55.25,0.925,3.185,278.972,16.205,528095.0,0.0,0,0.1500000000000003,-275.787,12.0,-27320.0,25985.666666666628,1,104.2102
2023-04-03 13:00:00,19.125,0.0,5.575,53.0,0.95,3.35,288.606,14.742,512408.0,114.0,1,-1.0499999999999998,-285.256,13.0,-15687.0,19564.666666666628,1,86.8141
2023-04-03 14:00:00,19.25,0.0,5.4,52.5,1.0,3.29,272.963,15.392,522096.0,114.0,1,-0.1749999999999998,-269.673,14.0,9688.0,-1229.666666666686,1,82.79162
2023-04-03 15:00:00,19.325,0.0,4.95,54.0,1.0,2.96,223.816,70.012,523052.0,107.0,1,-0.4500000000000002,-220.856,15.0,956.0,-3866.666666666686,1,64.873924
2023-04-03 16:00:00,18.65,0.0,4.8,58.0,0.95,2.405,139.248,73.838,541956.0,0.0,0,-0.1500000000000003,-136.843,16.0,18904.0,-12921.333333333372,1,50.833836
2023-04-07 09:00:00,12.225,0.0,5.525,68.5,0.75,0.97,194.9,168.566,624199.0,0.0,0,1.5500000000000005,-193.93,9.0,-44578.0,44722.33333333337,1,41.547207
2023-04-07 10:00:00,13.175,0.0,5.725,66.0,0.775,1.76,248.503,106.969,619056.0,5.0,1,0.1999999999999993,-246.743,10.0,-5143.0,18288.0,1,64.749016
2023-04-07 11:00:00,13.725,0.0,5.125,64.0,0.775,2.17,294.678,29.959,593991.0,28.0,1,-0.5999999999999996,-292.508,11.0,-25065.0,18424.33333333337,1,70.70208
2023-04-07 12:00:00,14.275,0.0,5.825,63.25,0.875,2.67,276.931,42.458,562786.0,93.0,1,0.7000000000000002,-274.261,12.0,-31205.0,29158.33333333337,1,82.731834
2023-04-07 13:00:00,14.625,0.0,5.15,63.75,0.725,2.345,269.624,60.161,560465.0,102.0,1,-0.6749999999999998,-267.279,13.0,-2321.0,11949.0,1,65.83313
2023-04-07 14:00:00,14.95,0.0,6.475,63.5,0.9,2.77,201.352,102.646,563796.0,97.0,1,1.3249999999999993,-198.582,14.0,3331.0,-1447.0,1,81.946754
2023-04-07 15:00:00,14.375,0.0,5.9,66.5,0.575,1.315,135.753,117.05,597720.0,6.0,1,-0.5749999999999993,-134.438,15.0,33924.0,-23726.33333333337,1,52.325535
2023-04-08 09:00:00,11.325,0.0,4.675,44.0,1.0,1.545,248.942,24.898,554535.0,48.0,1,0.0249999999999994,-247.397,9.0,-99420.0,99472.33333333336,1,70.85031
2023-04-08 10:00:00,12.925,0.0,4.525,37.0,1.0,2.35,269.938,6.636,517059.0,72.0,1,-0.1499999999999994,-267.588,10.0,-37476.0,58124.0,1,75.432144
2023-04-08 11:00:00,13.95,0.0,5.6,34.75,1.0,2.935,249.612,4.654,510823.0,0.0,0,1.0749999999999993,-246.677,11.0,-6236.0,16649.333333333372,1,95.79421
2023-04-08 12:00:00,14.425,0.0,6.6,38.0,1.0,3.32,248.984,6.852,485985.0,97.0,1,1.0,-245.664,12.0,-24838.0,18637.33333333332,1,111.44413
2023-04-08 13:00:00,14.425,0.0,7.475,42.75,1.0,3.455,241.411,7.03,492431.0,0.0,0,0.875,-237.956,13.0,6446.0,3982.0,1,122.598656
2023-04-08 14:00:00,14.525,0.0,7.825,48.0,1.0,3.345,226.367,9.514,496219.0,97.0,1,0.3500000000000005,-223.022,14.0,3788.0,-4674.0,1,124.43044
2023-04-08 15:00:00,14.6,0.0,6.8,47.25,1.0,3.015,214.559,24.509,503265.0,96.0,1,-1.0250000000000004,-211.544,15.0,7046.0,-5960.0,1,106.479706
2023-04-08 16:00:00,14.275,0.0,6.45,48.5,1.0,2.475,172.553,79.216,517373.0,80.0,1,-0.3499999999999996,-170.078,16.0,14108.0,-11754.0,1,90.88378
2023-04-08 17:00:00,13.65,0.0,5.9,47.75,1.0,1.75,83.752,100.531,549207.0,0.0,0,-0.5499999999999998,-82.002,17.0,31834.0,-25925.33333333332,1,67.26333
2023-04-09 10:00:00,15.325,0.0,2.7,37.5,1.0,2.345,244.501,1.488,493212.0,0.0,0,0.975,-242.156,10.0,-29420.0,56009.66666666663,1,38.9041
2023-04-09 11:00:00,16.175,0.0,3.475,37.5,1.0,2.98,241.78,1.207,486189.0,0.0,0,0.7749999999999999,-238.8,11.0,-7023.0,14488.666666666686,1,53.77081
2023-04-09 12:00:00,16.525,0.0,3.925,36.25,1.0,3.355,237.407,2.616,478901.0,13.0,1,0.4499999999999997,-234.052,12.0,-7288.0,7199.666666666686,1,62.815365
2023-04-09 13:00:00,16.95,0.0,4.15,35.5,1.0,3.48,233.347,1.772,472640.0,0.0,0,0.2250000000000005,-229.867,13.0,-6261.0,6603.333333333314,1,67.25387
2023-04-09 14:00:00,17.15,0.0,4.525,36.5,1.0,3.375,226.915,2.914,473867.0,14.0,1,0.375,-223.54,14.0,1227.0,1269.0,1,73.007286
2023-04-09 15:00:00,16.775,0.0,4.425,36.0,1.0,3.035,225.698,3.403,477711.0,0.0,0,-0.1000000000000005,-222.663,15.0,3844.0,-2971.666666666686,1,70.94549
2023-04-09 16:00:00,16.7,0.0,4.125,39.0,1.0,2.465,171.135,13.296,487599.0,0.0,0,-0.2999999999999998,-168.67,16.0,9888.0,-7873.333333333314,1,58.144703
2023-04-10 10:00:00,15.575,0.0,5.225,61.25,1.0,2.2,280.437,21.484,574970.0,0.0,0,1.2999999999999998,-278.237,10.0,-21523.0,31416.33333333337,1,74.434456
2023-04-10 11:00:00,16.025,0.0,4.6,61.75,1.0,2.735,277.716,6.177,557191.0,60.0,1,-0.625,-274.981,11.0,-17779.0,19027.0,1,63.985996
2023-04-10 12:00:00,16.3,0.0,5.2,61.25,1.0,2.675,271.608,9.801,556211.0,64.0,1,0.6000000000000005,-268.933,12.0,-980.0,6579.666666666628,1,74.629135
2023-04-10 13:00:00,16.4,0.0,5.025,63.25,1.0,2.875,285.546,11.198,534083.0,39.0,1,-0.1749999999999998,-282.671,13.0,-22128.0,15078.666666666628,1,71.27595
2023-04-10 14:00:00,16.9,0.0,5.325,63.0,1.0,3.055,259.211,22.6,540818.0,0.0,0,0.2999999999999998,-256.156,14.0,6735.0,2886.0,1,74.29157
2023-04-10 15:00:00,16.925,0.0,5.55,62.25,1.0,2.68,223.143,56.804,550449.0,0.0,0,0.2249999999999996,-220.463,15.0,9631.0,-8665.666666666628,1,72.95742
2023-04-10 16:00:00,16.75,0.0,5.025,62.75,1.0,2.29,153.351,46.772,567914.0,0.0,0,-0.5249999999999995,-151.061,16.0,17465.0,-14853.666666666628,1,57.331234
2023-04-11 10:00:00,19.825,0.0,6.175,68.25,0.5,1.61,187.664,134.396,604759.0,10.0,1,1.375,-186.054,10.0,2690.0,3027.666666666628,1,57.660595
2023-04-11 11:00:00,20.275,0.0,5.875,68.0,0.5,2.01,231.534,83.428,594264.0,25.0,1,-0.2999999999999998,-229.524,11.0,-10495.0,6100.0,1,65.71703
2023-04-11 12:00:00,20.925,0.0,6.15,68.0,0.5,2.215,247.447,26.628,574806.0,99.0,1,0.2750000000000003,-245.232,12.0,-19458.0,16470.333333333372,1,81.14534
2023-04-11 13:00:00,20.975,0.0,6.875,68.25,0.6,2.08,224.744,73.135,551505.0,153.0,1,0.7249999999999996,-222.664,13.0,-23301.0,22020.0,1,86.54216
2023-04-11 14:00:00,20.925,0.0,7.075,68.5,0.525,2.02,153.188,157.262,577992.0,101.0,1,0.2000000000000001,-151.16799999999998,14.0,26487.0,-9891.0,1,68.65366
2023-04-11 15:00:00,20.6,0.0,6.35,72.5,0.475,1.875,92.024,161.807,613843.0,5.0,1,-0.7250000000000005,-90.149,15.0,35851.0,-32729.666666666628,1,45.919468
2023-04-11 16:00:00,19.8,0.0,6.475,76.75,0.425,1.455,48.837,141.576,643376.0,0.0,0,0.125,-47.382000000000005,16.0,29533.0,-31639.0,1,42.99322
2023-04-12 09:00:00,15.0,0.0,4.95,38.25,1.0,1.34,235.589,87.424,595116.0,0.0,0,0.2250000000000005,-234.249,9.0,-43244.0,41295.0,1,68.36114
2023-04-12 10:00:00,15.675,0.0,5.1,34.5,1.0,2.18,291.587,14.089,573824.0,0.0,0,0.1499999999999994,-289.407,10.0,-21292.0,28609.33333333337,1,88.078514
2023-04-12 11:00:00,16.1,0.0,4.975,29.5,1.0,2.88,289.024,5.025,546515.0,0.0,0,-0.125,-286.144,11.0,-27309.0,25303.33333333337,1,89.704704
2023-04-12 12:00:00,16.7,0.0,4.5,27.25,1.0,3.355,269.567,4.34,535356.0,165.0,1,-0.4749999999999996,-266.212,12.0,-11159.0,16542.333333333372,1,81.06011
2023-04-12 13:00:00,17.825,0.0,5.0,23.75,1.0,3.59,261.461,6.661,519643.0,0.0,0,0.5,-257.87100000000004,13.0,-15713.0,14195.0,1,91.54142
2023-04-12 14:00:00,17.55,0.0,4.75,24.0,1.0,3.465,266.061,10.567,533007.0,162.0,1,-0.25,-262.596,14.0,13364.0,-3671.666666666628,1,86.70331
2023-04-12 15:00:00,17.35,0.0,4.525,25.0,1.0,3.09,247.506,21.756,539213.0,0.0,0,-0.2249999999999996,-244.416,15.0,6206.0,-8592.0,1,79.222755
2023-04-12 16:00:00,17.425,0.0,4.25,27.5,1.0,2.535,178.172,59.522,550784.0,137.0,1,-0.2750000000000003,-175.637,16.0,11571.0,-9782.666666666628,1,63.730442
2023-04-12 17:00:00,16.8,0.0,4.525,34.25,1.0,1.77,85.331,56.739,587974.0,0.0,0,0.2750000000000003,-83.561,17.0,37190.0,-28650.33333333337,1,55.84766
2023-04-13 11:00:00,17.55,0.0,3.3,45.0,1.0,2.855,291.14,1.912,548668.0,0.0,0,0.375,-288.285,11.0,-21836.0,25986.0,1,49.90562
2023-04-13 12:00:00,17.9,0.0,3.2,48.5,1.0,3.24,277.192,1.184,538250.0,11.0,1,-0.0999999999999996,-273.952,12.0,-10418.0,14224.0,1,45.487648
2023-04-13 13:00:00,18.225,0.0,3.125,50.25,1.0,3.35,274.227,0.922,526994.0,0.0,0,-0.0750000000000001,-270.87699999999995,13.0,-11256.0,10976.666666666628,1,42.932777
2023-04-13 14:00:00,18.325,0.0,3.425,49.0,1.0,3.25,277.077,2.941,541009.0,0.0,0,0.2999999999999998,-273.827,14.0,14015.0,-5591.333333333372,1,49.224056
2023-04-13 15:00:00,18.275,0.0,3.85,50.5,1.0,2.915,238.623,11.458,543485.0,9.0,1,0.4250000000000002,-235.708,15.0,2476.0,-6322.333333333372,1,52.413548
2023-04-13 16:00:00,18.4,0.0,4.05,52.25,1.0,2.38,164.536,22.151,556487.0,1.0,1,0.1999999999999997,-162.156,16.0,13002.0,-9493.333333333372,1,48.183956
2023-04-15 13:00:00,16.975,0.0,5.85,78.5,0.65,2.705,226.187,41.071,534926.0,77.0,1,1.0249999999999997,-223.482,13.0,-42194.0,47167.66666666663,1,68.940605
2023-04-15 14:00:00,17.25,0.0,4.425,77.5,0.825,2.68,196.765,83.011,541640.0,83.0,1,-1.4249999999999998,-194.085,14.0,6714.0,9588.666666666628,1,36.42477
2023-04-15 15:00:00,17.425,0.0,5.175,75.75,0.95,2.675,180.745,110.393,544667.0,0.0,0,0.75,-178.07,15.0,3027.0,-4256.0,1,46.933586
2023-04-15 16:00:00,17.5,0.0,5.65,74.0,0.875,2.07,115.517,136.571,547173.0,20.0,1,0.4750000000000005,-113.447,16.0,2506.0,-2679.666666666628,1,43.897755
