거래일자,거래시간,지역,태양광발전량(MWh),풍력발전량(MWh)
2023-06-15,17,전라남도,"1,274.22",35.758369
2023-06-15,18,전라남도,964.35339,35.25347
2023-06-15,19,전라남도,688.568359,39.774666
2023-06-15,20,전라남도,524.497644,34.820732
2023-06-15,21,전라남도,446.878223,34.279873
2023-06-15,22,전라남도,290.279178,39.104215
2023-06-15,23,전라남도,43.737758,21.653337
2023-06-15,24,전라남도,7.213855,10.904455
2023-06-15,1,전라북도,1.02416,0.067647
2023-06-15,2,전라북도,0.26484,0.157657
2023-06-15,3,전라북도,0.52284,0.071357
2023-06-15,4,전라북도,0.40264,0.058925
2023-06-15,5,전라북도,0.40032,0.347423
2023-06-15,6,전라북도,3.7535,0.336
2023-06-15,7,전라북도,49.655873,0
2023-06-15,8,전라북도,163.006288,0
2023-06-15,9,전라북도,299.336436,0
2023-06-15,10,전라북도,419.917062,0
2023-06-15,11,전라북도,471.704404,0.031615
2023-06-15,12,전라북도,518.320995,0.789036
2023-06-15,13,전라북도,506.992691,1.859656
2023-06-15,14,전라북도,531.124064,4.629188
2023-06-15,15,전라북도,520.972988,3.084098
2023-06-15,16,전라북도,443.864985,5.892274
2023-06-15,17,전라북도,360.636563,8.631435
2023-06-15,18,전라북도,236.413704,6.838339
2023-06-15,19,전라북도,128.554672,7.582892
2023-06-15,20,전라북도,74.768241,5.699969
2023-06-15,21,전라북도,56.994811,3.208103
2023-06-15,22,전라북도,38.280189,0.183173
2023-06-15,23,전라북도,17.844824,0.056045
2023-06-15,24,전라북도,4.652332,0.003616
2023-06-15,1,충청남도,0.95468,0
2023-06-15,2,충청남도,0.34944,0
2023-06-15,3,충청남도,0.019451,0
2023-06-15,4,충청남도,0,0
2023-06-15,5,충청남도,0.00004,0
2023-06-15,6,충청남도,3.252173,0
2023-06-15,7,충청남도,47.002148,0
2023-06-15,8,충청남도,124.301797,0
2023-06-15,9,충청남도,236.711071,0
2023-06-15,10,충청남도,337.992062,0
2023-06-15,11,충청남도,376.974362,0
2023-06-15,12,충청남도,410.236834,0
2023-06-15,13,충청남도,477.812562,0
2023-06-15,14,충청남도,539.021607,0
2023-06-15,15,충청남도,514.132522,0
2023-06-15,16,충청남도,454.333682,0
2023-06-15,17,충청남도,381.997263,0
2023-06-15,18,충청남도,287.083351,0
2023-06-15,19,충청남도,193.121595,0
2023-06-15,20,충청남도,142.922898,0
2023-06-15,21,충청남도,88.170909,0
2023-06-15,22,충청남도,50.819983,0
2023-06-15,23,충청남도,14.445562,0
2023-06-15,24,충청남도,2.992916,0
2023-06-15,1,충청북도,0.28108,0
2023-06-15,2,충청북도,0,0
2023-06-15,3,충청북도,0,0
2023-06-15,4,충청북도,0.2482,0
2023-06-15,5,충청북도,0.2648,0
2023-06-15,6,충청북도,2.104426,0
2023-06-15,7,충청북도,17.820836,0
2023-06-15,8,충청북도,44.868994,0
2023-06-15,9,충청북도,85.456772,0
2023-06-15,10,충청북도,136.715987,0
2023-06-15,11,충청북도,166.543103,0
2023-06-15,12,충청북도,182.483404,0
2023-06-15,13,충청북도,171.464767,0
2023-06-15,14,충청북도,144.401823,0
2023-06-15,15,충청북도,119.994921,0
2023-06-15,16,충청북도,103.309849,0
2023-06-15,17,충청북도,115.701986,0
2023-06-15,18,충청북도,102.907481,0
2023-06-15,19,충청북도,70.532112,0
2023-06-15,20,충청북도,50.144881,0
2023-06-15,21,충청북도,35.401979,0
2023-06-15,22,충청북도,14.387235,0
2023-06-15,23,충청북도,6.471952,0
2023-06-15,24,충청북도,3.139716,0
2023-06-15,1,제주도,0.000448,13.209335
2023-06-15,2,제주도,0.001488,14.774802
2023-06-15,3,제주도,0.00064,11.201777
2023-06-15,4,제주도,0.000528,10.934326
2023-06-15,5,제주도,0.022592,10.912395
2023-06-15,6,제주도,1.818877,18.107928
2023-06-15,7,제주도,25.272055,13.691696
2023-06-15,8,제주도,75.197432,11.916528
2023-06-15,9,제주도,149.630256,8.504994
2023-06-15,10,제주도,216.192065,6.51955
2023-06-15,11,제주도,271.545017,7.556213
2023-06-15,12,제주도,287.890761,4.520409
2023-06-15,13,제주도,292.903921,2.835732
2023-06-15,14,제주도,282.661015,20.249538
2023-06-15,15,제주도,254.039912,18.617896
2023-06-15,16,제주도,218.091144,5.245755
2023-06-15,17,제주도,167.999762,3.943954
2023-06-15,18,제주도,96.202348,2.826864
2023-06-15,19,제주도,34.958648,4.033811
2023-06-15,20,제주도,10.54885,10.614975
2023-06-15,21,제주도,6.358297,13.383425
2023-06-15,22,제주도,4.145058,14.310834
2023-06-15,23,제주도,1.83456,5.59959
2023-06-15,24,제주도,0.426276,1.308433
2023-06-15,1,서울시,0,0
2023-06-15,2,서울시,0,0
2023-06-15,3,서울시,0,0
2023-06-15,4,서울시,0,0
2023-06-15,5,서울시,0,0
2023-06-15,6,서울시,0.10079,0
2023-06-15,7,서울시,1.163049,0
2023-06-15,8,서울시,3.041653,0
2023-06-15,9,서울시,6.045559,0
2023-06-15,10,서울시,6.999895,0
2023-06-15,11,서울시,7.72261,0
2023-06-15,12,서울시,11.094308,0
2023-06-15,13,서울시,10.362763,0
2023-06-15,14,서울시,10.977454,0
2023-06-15,15,서울시,9.944648,0
2023-06-15,16,서울시,8.741036,0
2023-06-15,17,서울시,6.125295,0
2023-06-15,18,서울시,3.754539,0
2023-06-15,19,서울시,2.007973,0
2023-06-15,20,서울시,0.470854,0
2023-06-15,21,서울시,0.10768,0
2023-06-15,22,서울시,0.10768,0
2023-06-15,23,서울시,0.05972,0
2023-06-15,24,서울시,0,0
2023-06-15,1,인천시,0,0
2023-06-15,2,인천시,0,0
2023-06-15,3,인천시,0,0
2023-06-15,4,인천시,0,0
2023-06-15,5,인천시,0,0
2023-06-15,6,인천시,0.175635,0
2023-06-15,7,인천시,2.325923,0
2023-06-15,8,인천시,7.965723,0
2023-06-15,9,인천시,12.318946,0
2023-06-15,10,인천시,16.178393,0
2023-06-15,11,인천시,21.137974,0
2023-06-15,12,인천시,25.174729,0
2023-06-15,13,인천시,29.825801,0.202764
2023-06-15,14,인천시,34.431444,1.085041
2023-06-15,15,인천시,31.871678,0.224083
2023-06-15,16,인천시,28.938571,0.370994
2023-06-15,17,인천시,25.058292,0.884055
2023-06-15,18,인천시,17.791414,0.321633
2023-06-15,19,인천시,10.325507,1.143622
2023-06-15,20,인천시,5.356855,1.339048
2023-06-15,21,인천시,2.711099,0.904474
2023-06-15,22,인천시,2.060407,0.917254
2023-06-15,23,인천시,0.16704,0.912315
2023-06-15,24,인천시,0.00008,0.484682
2023-06-15,1,대전시,0,0
2023-06-15,2,대전시,0,0
2023-06-15,3,대전시,0,0
2023-06-15,4,대전시,0,0
2023-06-15,5,대전시,0,0
2023-06-15,6,대전시,0.061683,0
2023-06-15,7,대전시,0.87214,0
2023-06-15,8,대전시,2.557192,0
2023-06-15,9,대전시,4.686106,0
2023-06-15,10,대전시,6.558428,0
2023-06-15,11,대전시,6.87153,0
2023-06-15,12,대전시,8.442872,0
2023-06-15,13,대전시,8.337474,0
2023-06-15,14,대전시,7.247952,0
2023-06-15,15,대전시,6.110334,0
2023-06-15,16,대전시,6.628023,0
2023-06-15,17,대전시,3.31972,0
2023-06-15,18,대전시,2.590975,0
2023-06-15,19,대전시,1.203627,0
2023-06-15,20,대전시,0.089161,0
2023-06-15,21,대전시,0,0
2023-06-15,22,대전시,0,0
2023-06-15,23,대전시,0,0
2023-06-15,24,대전시,0,0
2023-06-15,1,광주시,0.00044,0
2023-06-15,2,광주시,0,0
2023-06-15,3,광주시,0,0
2023-06-15,4,광주시,0,0
2023-06-15,5,광주시,0,0
2023-06-15,6,광주시,0.260435,0
2023-06-15,7,광주시,3.895389,0
2023-06-15,8,광주시,12.676541,0
2023-06-15,9,광주시,24.221489,0
2023-06-15,10,광주시,33.895876,0
2023-06-15,11,광주시,39.703344,0
2023-06-15,12,광주시,44.737923,0
2023-06-15,13,광주시,46.683048,0
2023-06-15,14,광주시,45.447516,0
2023-06-15,15,광주시,39.72276,0
2023-06-15,16,광주시,34.476647,0
2023-06-15,17,광주시,28.099107,0
2023-06-15,18,광주시,17.635213,0
2023-06-15,19,광주시,8.451143,0
2023-06-15,20,광주시,3.30136,0
2023-06-15,21,광주시,1.66266,0
2023-06-15,22,광주시,1.135,0
2023-06-15,23,광주시,0.65074,0
2023-06-15,24,광주시,0.18728,0
2023-06-15,1,대구시,0,0
2023-06-15,2,대구시,0,0
2023-06-15,3,대구시,0,0
2023-06-15,4,대구시,0,0
2023-06-15,5,대구시,0,0
2023-06-15,6,대구시,0.119601,0
2023-06-15,7,대구시,1.74154,0
2023-06-15,8,대구시,4.855599,0
2023-06-15,9,대구시,9.473277,0
2023-06-15,10,대구시,17.532123,0
2023-06-15,11,대구시,29.591674,0
2023-06-15,12,대구시,34.528524,0
2023-06-15,13,대구시,37.619389,0
2023-06-15,14,대구시,37.670483,0
2023-06-15,15,대구시,38.281885,0
2023-06-15,16,대구시,31.322917,0
2023-06-15,17,대구시,23.445444,0
2023-06-15,18,대구시,11.98496,0
2023-06-15,19,대구시,7.479514,0
2023-06-15,20,대구시,4.117682,0
2023-06-15,21,대구시,1.201092,0
2023-06-15,22,대구시,0.703764,0
2023-06-15,23,대구시,0.03744,0
2023-06-15,24,대구시,0,0
2023-06-15,1,세종시,0,0
2023-06-15,2,세종시,0,0
2023-06-15,3,세종시,0,0
2023-06-15,4,세종시,0,0
2023-06-15,5,세종시,0,0
2023-06-15,6,세종시,0.154176,0
2023-06-15,7,세종시,2.010235,0
2023-06-15,8,세종시,5.4453,0
2023-06-15,9,세종시,9.930255,0
2023-06-15,10,세종시,14.127704,0
2023-06-15,11,세종시,16.618473,0
2023-06-15,12,세종시,18.941563,0
2023-06-15,13,세종시,18.015287,0
2023-06-15,14,세종시,14.172903,0
2023-06-15,15,세종시,16.229291,0
2023-06-15,16,세종시,12.344469,0
2023-06-15,17,세종시,8.153594,0
2023-06-15,18,세종시,8.21596,0
2023-06-15,19,세종시,3.83775,0
2023-06-15,20,세종시,2.059324,0
2023-06-15,21,세종시,1.100216,0
2023-06-15,22,세종시,0.443608,0
2023-06-15,23,세종시,0,0
2023-06-15,24,세종시,0,0
2023-06-15,1,울산시,0,0
2023-06-15,2,울산시,0,0
2023-06-15,3,울산시,0,0
2023-06-15,4,울산시,0,0
2023-06-15,5,울산시,0,0
2023-06-15,6,울산시,0.274932,0
2023-06-15,7,울산시,2.804997,0
2023-06-15,8,울산시,8.021944,0
2023-06-15,9,울산시,15.951992,0
2023-06-15,10,울산시,21.853794,0
2023-06-15,11,울산시,25.19975,0
2023-06-15,12,울산시,28.285624,0
2023-06-15,13,울산시,28.362675,0
2023-06-15,14,울산시,17.603893,0
2023-06-15,15,울산시,8.037995,0
2023-06-15,16,울산시,11.525668,0
2023-06-15,17,울산시,11.126646,0
2023-06-15,18,울산시,4.680315,0
2023-06-15,19,울산시,2.074564,0
2023-06-15,20,울산시,0.777866,0
2023-06-15,21,울산시,0.39128,0
2023-06-15,22,울산시,0.34116,0
2023-06-15,23,울산시,0.03752,0
2023-06-15,24,울산시,0,0
2023-06-15,1,부산시,0,0
2023-06-15,2,부산시,0,0
2023-06-15,3,부산시,0,0
2023-06-15,4,부산시,0,0
2023-06-15,5,부산시,0,0
2023-06-15,6,부산시,1.034492,0
2023-06-15,7,부산시,10.127685,0
2023-06-15,8,부산시,25.280845,0
2023-06-15,9,부산시,40.300338,0
2023-06-15,10,부산시,50.260328,0
2023-06-15,11,부산시,62.788129,0
2023-06-15,12,부산시,63.479536,0
2023-06-15,13,부산시,70.551327,0
2023-06-15,14,부산시,68.005877,0
2023-06-15,15,부산시,52.489996,0
2023-06-15,16,부산시,52.084353,0
2023-06-15,17,부산시,39.389363,0
2023-06-15,18,부산시,24.280199,0
2023-06-15,19,부산시,12.153806,0
2023-06-15,20,부산시,4.986702,0
2023-06-15,21,부산시,2.999332,0
2023-06-15,22,부산시,1.523556,0
2023-06-15,23,부산시,0.1033,0
2023-06-15,24,부산시,0.02908,0
2023-06-16,1,경기도,0.039565,0.005424
2023-06-16,2,경기도,0,0.000362
2023-06-16,3,경기도,0.007232,0
2023-06-16,4,경기도,0,0
2023-06-16,5,경기도,0,0
2023-06-16,6,경기도,3.395698,0
2023-06-16,7,경기도,22.695983,0
2023-06-16,8,경기도,55.986885,0
2023-06-16,9,경기도,110.225538,0
2023-06-16,10,경기도,161.678045,0
2023-06-16,11,경기도,188.440355,0.00396
2023-06-16,12,경기도,208.760655,0.02682
2023-06-16,13,경기도,217.944487,0.036
2023-06-16,14,경기도,223.878875,0.061247
2023-06-16,15,경기도,215.416333,0.113226
2023-06-16,16,경기도,184.875462,0.202685
2023-06-16,17,경기도,142.021041,0.335899
2023-06-16,18,경기도,90.502714,0.234193
2023-06-16,19,경기도,44.679073,0.096459
2023-06-16,20,경기도,23.752551,0.031457
2023-06-16,21,경기도,21.01757,0
2023-06-16,22,경기도,15.850639,0
2023-06-16,23,경기도,7.271797,0
2023-06-16,24,경기도,1.83246,0
2023-06-16,1,강원도,0.360552,98.954726
2023-06-16,2,강원도,0.03224,106.075637
2023-06-16,3,강원도,0,114.187341
2023-06-16,4,강원도,0,110.690818
2023-06-16,5,강원도,0,94.252935
2023-06-16,6,강원도,6.406052,88.811143
2023-06-16,7,강원도,41.811292,97.818218
2023-06-16,8,강원도,107.699378,78.008335
2023-06-16,9,강원도,194.795795,50.510434
2023-06-16,10,강원도,285.640886,20.321649
2023-06-16,11,강원도,329.351514,8.123234
2023-06-16,12,강원도,354.280358,5.617157
2023-06-16,13,강원도,376.465113,4.915287
2023-06-16,14,강원도,397.242685,16.389188
2023-06-16,15,강원도,394.574962,25.361753
2023-06-16,16,강원도,337.787399,33.502602
2023-06-16,17,강원도,261.953912,47.796548
2023-06-16,18,강원도,167.886322,67.674186
2023-06-16,19,강원도,103.092089,100.35187
2023-06-16,20,강원도,84.974257,133.276056
2023-06-16,21,강원도,74.595352,151.656456
2023-06-16,22,강원도,56.53468,179.534247
2023-06-16,23,강원도,25.201202,173.803281
2023-06-16,24,강원도,4.676526,165.754675
2023-06-16,1,경상남도,0.89552,5.846406
2023-06-16,2,경상남도,0.07436,6.855751
2023-06-16,3,경상남도,0.7056,9.273177
2023-06-16,4,경상남도,0.7272,12.869659
2023-06-16,5,경상남도,0.7152,18.342675
2023-06-16,6,경상남도,2.983778,15.320981
2023-06-16,7,경상남도,25.741659,13.393446
2023-06-16,8,경상남도,77.235569,11.146231
2023-06-16,9,경상남도,156.627001,5.880107
2023-06-16,10,경상남도,235.988035,3.919636
2023-06-16,11,경상남도,274.838608,0.843865
2023-06-16,12,경상남도,302.888492,0.270695
2023-06-16,13,경상남도,310.989083,0.238611
2023-06-16,14,경상남도,311.09629,1.076905
2023-06-16,15,경상남도,293.044018,1.194726
2023-06-16,16,경상남도,250.255285,3.074854
2023-06-16,17,경상남도,189.796578,3.333145
2023-06-16,18,경상남도,117.560061,2.518648
2023-06-16,19,경상남도,56.706088,3.015044
2023-06-16,20,경상남도,32.942411,4.181167
2023-06-16,21,경상남도,23.450212,4.743253
2023-06-16,22,경상남도,17.7669,10.794075
2023-06-16,23,경상남도,8.360992,13.774604
2023-06-16,24,경상남도,2.394642,14.819532
2023-06-16,1,경상북도,1.015993,37.640957
2023-06-16,2,경상북도,0.150432,84.05991
2023-06-16,3,경상북도,0.012695,136.021572
2023-06-16,4,경상북도,0.00008,149.738383
2023-06-16,5,경상북도,0,156.282912
2023-06-16,6,경상북도,4.641339,131.613432
2023-06-16,7,경상북도,43.947068,100.736016
2023-06-16,8,경상북도,128.037913,81.524718
2023-06-16,9,경상북도,248.97997,67.685944
2023-06-16,10,경상북도,364.814367,43.441456
2023-06-16,11,경상북도,411.378657,21.508688
2023-06-16,12,경상북도,451.422066,19.511952
2023-06-16,13,경상북도,478.727865,15.873014
2023-06-16,14,경상북도,483.45423,34.778982
2023-06-16,15,경상북도,462.950936,40.590068
2023-06-16,16,경상북도,400.532843,35.184907
2023-06-16,17,경상북도,303.98209,29.448543
2023-06-16,18,경상북도,186.832751,29.969985
2023-06-16,19,경상북도,104.339332,34.916149
2023-06-16,20,경상북도,70.101045,51.770462
2023-06-16,21,경상북도,65.607818,77.102429
2023-06-16,22,경상북도,50.744168,106.167044
2023-06-16,23,경상북도,25.505916,123.856889
2023-06-16,24,경상북도,6.990542,120.716419
2023-06-16,1,전라남도,1.309417,2.055948
2023-06-16,2,전라남도,0.570576,0.378411
2023-06-16,3,전라남도,0.42216,0.144
2023-06-16,4,전라남도,0.45588,0.1308
2023-06-16,5,전라남도,0.257216,0.108
2023-06-16,6,전라남도,7.931001,0.01104
2023-06-16,7,전라남도,127.49915,0
2023-06-16,8,전라남도,387.029127,0.00144
2023-06-16,9,전라남도,721.895835,0
2023-06-16,10,전라남도,987.214405,0
2023-06-16,11,전라남도,"1,160.89",0.024
2023-06-16,12,전라남도,"1,364.67",3.30887
2023-06-16,13,전라남도,"1,622.99",11.661956
2023-06-16,14,전라남도,"1,792.53",18.963216
2023-06-16,15,전라남도,"1,697.02",19.738734
2023-06-16,16,전라남도,"1,339.87",16.532801
2023-06-16,17,전라남도,"1,042.91",16.540918
2023-06-16,18,전라남도,808.652783,12.26043
2023-06-16,19,전라남도,648.060686,12.125548
2023-06-16,20,전라남도,521.963665,12.078801
2023-06-16,21,전라남도,438.787386,8.707384
2023-06-16,22,전라남도,255.569346,4.583443
2023-06-16,23,전라남도,95.096793,0.947952
2023-06-16,24,전라남도,10.218785,0.124309
2023-06-16,1,전라북도,0.99852,0.009039
2023-06-16,2,전라북도,0.28688,0.005424
2023-06-16,3,전라북도,0.53648,0.001808
2023-06-16,4,전라북도,0.40496,0
2023-06-16,5,전라북도,0.40032,0
2023-06-16,6,전라북도,4.454939,0
2023-06-16,7,전라북도,52.080767,0
2023-06-16,8,전라북도,156.808255,0
2023-06-16,9,전라북도,288.215146,0
2023-06-16,10,전라북도,413.637587,0
2023-06-16,11,전라북도,442.958405,0.007232
2023-06-16,12,전라북도,503.371715,0.053982
2023-06-16,13,전라북도,548.018398,2.203033
2023-06-16,14,전라북도,559.700204,4.340771
2023-06-16,15,전라북도,540.802543,4.432496
2023-06-16,16,전라북도,466.161611,5.551722
2023-06-16,17,전라북도,348.167368,6.148236
2023-06-16,18,전라북도,227.323124,5.613157
2023-06-16,19,전라북도,121.054953,2.575589
2023-06-16,20,전라북도,74.148378,0.518998
2023-06-16,21,전라북도,55.796393,0.400026
2023-06-16,22,전라북도,36.978361,0.114762
2023-06-16,23,전라북도,17.35035,0.018079
2023-06-16,24,전라북도,4.714989,0.003616
2023-06-16,1,충청남도,0.88436,0
2023-06-16,2,충청남도,0.418613,0
2023-06-16,3,충청남도,0.035094,0
2023-06-16,4,충청남도,0,0
2023-06-16,5,충청남도,0,0
2023-06-16,6,충청남도,3.028005,0
2023-06-16,7,충청남도,39.823091,0
2023-06-16,8,충청남도,135.804991,0
2023-06-16,9,충청남도,261.682056,0
2023-06-16,10,충청남도,365.746614,0
2023-06-16,11,충청남도,421.621985,0
2023-06-16,12,충청남도,481.403796,0
2023-06-16,13,충청남도,550.869586,0
2023-06-16,14,충청남도,583.07129,0
2023-06-16,15,충청남도,567.834274,0
2023-06-16,16,충청남도,486.459923,0
2023-06-16,17,충청남도,396.761441,0
2023-06-16,18,충청남도,287.276693,0
2023-06-16,19,충청남도,189.457064,0
2023-06-16,20,충청남도,139.352183,0
2023-06-16,21,충청남도,89.47467,0
2023-06-16,22,충청남도,53.617857,0
2023-06-16,23,충청남도,15.350789,0
2023-06-16,24,충청남도,2.847208,0
2023-06-16,1,충청북도,0.471816,0
2023-06-16,2,충청북도,0.0021,0
2023-06-16,3,충청북도,0,0
2023-06-16,4,충청북도,0.2476,0
2023-06-16,5,충청북도,0.264,0
2023-06-16,6,충청북도,2.40952,0
2023-06-16,7,충청북도,19.005248,0
2023-06-16,8,충청북도,51.602457,0
2023-06-16,9,충청북도,105.013827,0
2023-06-16,10,충청북도,158.280388,0
2023-06-16,11,충청북도,180.821021,0
2023-06-16,12,충청북도,197.829087,0
2023-06-16,13,충청북도,214.436466,0
2023-06-16,14,충청북도,228.66722,0
2023-06-16,15,충청북도,224.806803,0
2023-06-16,16,충청북도,195.114645,0
2023-06-16,17,충청북도,158.541175,0
2023-06-16,18,충청북도,112.780708,0
2023-06-16,19,충청북도,70.742881,0
2023-06-16,20,충청북도,49.290642,0
2023-06-16,21,충청북도,40.832602,0
2023-06-16,22,충청북도,19.11983,0
2023-06-16,23,충청북도,7.943788,0
2023-06-16,24,충청북도,3.233493,0
2023-06-16,1,제주도,0.00044,3.54912
2023-06-16,2,제주도,0.001316,0.904252
2023-06-16,3,제주도,0.0007,0.351974
2023-06-16,4,제주도,0.170494,0.444779
2023-06-16,5,제주도,0.022296,0.08544
2023-06-16,6,제주도,1.658791,0.987396
2023-06-16,7,제주도,23.582226,1.641551
2023-06-16,8,제주도,90.199936,0.659502
2023-06-16,9,제주도,174.036312,0.191046
2023-06-16,10,제주도,201.462209,0.133014
2023-06-16,11,제주도,258.132579,0.105122
2023-06-16,12,제주도,303.226425,0.74742
2023-06-16,13,제주도,309.36401,1.021076
2023-06-16,14,제주도,286.367293,1.481304
2023-06-16,15,제주도,236.892789,2.207445
2023-06-16,16,제주도,182.948513,2.709818
2023-06-16,17,제주도,113.270023,3.426308
2023-06-16,18,제주도,61.482555,2.914012
2023-06-16,19,제주도,28.595328,1.485091
2023-06-16,20,제주도,12.55823,3.265634
2023-06-16,21,제주도,6.749061,6.225415
2023-06-16,22,제주도,4.79485,7.5725
2023-06-16,23,제주도,1.785662,5.745327
2023-06-16,24,제주도,0.421376,1.718439
2023-06-16,1,서울시,0,0
2023-06-16,2,서울시,0,0
2023-06-16,3,서울시,0,0
2023-06-16,4,서울시,0,0
2023-06-16,5,서울시,0,0
2023-06-16,6,서울시,0.196333,0
2023-06-16,7,서울시,1.275786,0
2023-06-16,8,서울시,2.944665,0
2023-06-16,9,서울시,6.324393,0
2023-06-16,10,서울시,9.066699,0
2023-06-16,11,서울시,10.956711,0
2023-06-16,12,서울시,12.227878,0
2023-06-16,13,서울시,12.62433,0
2023-06-16,14,서울시,12.507412,0
2023-06-16,15,서울시,11.704429,0
2023-06-16,16,서울시,10.099109,0
2023-06-16,17,서울시,7.644998,0
2023-06-16,18,서울시,4.517154,0
2023-06-16,19,서울시,1.639361,0
2023-06-16,20,서울시,0.353942,0
2023-06-16,21,서울시,0.16492,0
2023-06-16,22,서울시,0.15556,0
2023-06-16,23,서울시,0.10488,0
2023-06-16,24,서울시,0.01112,0
2023-06-16,1,인천시,0,0.298423
2023-06-16,2,인천시,0,0.19561
2023-06-16,3,인천시,0,0.0286
2023-06-16,4,인천시,0,0
2023-06-16,5,인천시,0,0
2023-06-16,6,인천시,0.315692,0.01536
2023-06-16,7,인천시,2.333243,0
2023-06-16,8,인천시,7.605385,0
2023-06-16,9,인천시,15.535657,0
2023-06-16,10,인천시,22.468467,0
2023-06-16,11,인천시,26.650319,0
2023-06-16,12,인천시,30.149545,0.017115
2023-06-16,13,인천시,34.354704,1.728119
2023-06-16,14,인천시,35.364826,1.808107
2023-06-16,15,인천시,33.396106,0.436076
2023-06-16,16,인천시,29.830077,0.587375
2023-06-16,17,인천시,25.743062,1.435285
2023-06-16,18,인천시,17.731762,1.299109
2023-06-16,19,인천시,8.836406,0.662947
2023-06-16,20,인천시,4.115482,0.191314
2023-06-16,21,인천시,2.736723,0.005544
2023-06-16,22,인천시,2.088467,0
2023-06-16,23,인천시,0.62568,0
2023-06-16,24,인천시,0.6864,0
2023-06-16,1,대전시,0,0
2023-06-16,2,대전시,0,0
2023-06-16,3,대전시,0,0
2023-06-16,4,대전시,0,0
2023-06-16,5,대전시,0,0
2023-06-16,6,대전시,0.046822,0
2023-06-16,7,대전시,0.840773,0
2023-06-16,8,대전시,2.542415,0
2023-06-16,9,대전시,4.909226,0
2023-06-16,10,대전시,6.916674,0
2023-06-16,11,대전시,8.405792,0
2023-06-16,12,대전시,9.387898,0
2023-06-16,13,대전시,9.729773,0
2023-06-16,14,대전시,9.509566,0
2023-06-16,15,대전시,8.814873,0
2023-06-16,16,대전시,7.475742,0
2023-06-16,17,대전시,5.645157,0
2023-06-16,18,대전시,3.320502,0
2023-06-16,19,대전시,1.21507,0
2023-06-16,20,대전시,0.140092,0
2023-06-16,21,대전시,0,0
2023-06-16,22,대전시,0,0
2023-06-16,23,대전시,0,0
2023-06-16,24,대전시,0,0
2023-06-16,1,광주시,0,0
2023-06-16,2,광주시,0,0
2023-06-16,3,광주시,0,0
2023-06-16,4,광주시,0,0
2023-06-16,5,광주시,0,0
2023-06-16,6,광주시,0.246309,0
2023-06-16,7,광주시,3.816329,0
2023-06-16,8,광주시,12.560088,0
2023-06-16,9,광주시,23.989311,0
2023-06-16,10,광주시,33.638083,0
2023-06-16,11,광주시,39.491793,0
2023-06-16,12,광주시,43.78802,0
2023-06-16,13,광주시,46.185087,0
2023-06-16,14,광주시,45.661748,0
2023-06-16,15,광주시,41.385138,0
2023-06-16,16,광주시,36.08873,0
2023-06-16,17,광주시,25.633498,0
2023-06-16,18,광주시,16.003328,0
2023-06-16,19,광주시,8.186574,0
2023-06-16,20,광주시,3.436793,0
2023-06-16,21,광주시,1.50776,0
2023-06-16,22,광주시,1.11792,0
2023-06-16,23,광주시,0.6649,0
2023-06-16,24,광주시,0.17992,0
2023-06-16,1,대구시,0,0
2023-06-16,2,대구시,0,0
2023-06-16,3,대구시,0,0
2023-06-16,4,대구시,0,0
2023-06-16,5,대구시,0,0
2023-06-16,6,대구시,0.43981,0
2023-06-16,7,대구시,3.409546,0
2023-06-16,8,대구시,9.716014,0
2023-06-16,9,대구시,20.564046,0
2023-06-16,10,대구시,29.828731,0
2023-06-16,11,대구시,34.660811,0
2023-06-16,12,대구시,37.953878,0
2023-06-16,13,대구시,40.734524,0
2023-06-16,14,대구시,41.011556,0
2023-06-16,15,대구시,37.994627,0
2023-06-16,16,대구시,32.322359,0
2023-06-16,17,대구시,25.03434,0
2023-06-16,18,대구시,15.882852,0
2023-06-16,19,대구시,7.481704,0
2023-06-16,20,대구시,3.948136,0
2023-06-16,21,대구시,1.938432,0
2023-06-16,22,대구시,0.73722,0
2023-06-16,23,대구시,0.07872,0
2023-06-16,24,대구시,0,0
2023-06-16,1,세종시,0,0
2023-06-16,2,세종시,0,0
2023-06-16,3,세종시,0,0
2023-06-16,4,세종시,0,0
2023-06-16,5,세종시,0,0
2023-06-16,6,세종시,0.142563,0
2023-06-16,7,세종시,1.99451,0
2023-06-16,8,세종시,5.604923,0
2023-06-16,9,세종시,10.382405,0
2023-06-16,10,세종시,14.696933,0
2023-06-16,11,세종시,17.704947,0
2023-06-16,12,세종시,19.984657,0
2023-06-16,13,세종시,21.175262,0
2023-06-16,14,세종시,21.00646,0
2023-06-16,15,세종시,19.810583,0
2023-06-16,16,세종시,16.88869,0
2023-06-16,17,세종시,13.80345,0
2023-06-16,18,세종시,9.300814,0
2023-06-16,19,세종시,4.720633,0
2023-06-16,20,세종시,2.061637,0
2023-06-16,21,세종시,1.090411,0
2023-06-16,22,세종시,0.656266,0
2023-06-16,23,세종시,0,0
2023-06-16,24,세종시,0,0
2023-06-16,1,울산시,0,0
2023-06-16,2,울산시,0,0
2023-06-16,3,울산시,0,0
2023-06-16,4,울산시,0,0
2023-06-16,5,울산시,0,0
2023-06-16,6,울산시,0.385693,0
2023-06-16,7,울산시,3.42083,0
2023-06-16,8,울산시,9.749908,0
2023-06-16,9,울산시,16.660643,0
2023-06-16,10,울산시,22.662201,0
2023-06-16,11,울산시,26.263907,0
2023-06-16,12,울산시,27.476983,0
