거래일자,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2017-12-22,701110,659524,646698,648199,655474,674473,703814,740073,765514,733091,720387,699387,664697,674154,671404,671813,689892,742503,771835,769570,760073,741110,735858,730615
2017-12-23,689858,655423,628512,616721,619802,631968,649811,662881,682328,671684,652407,636292,609031,611318,605679,606753,630417,686524,723618,716256,704993,686169,672802,671297
2017-12-24,628469,592491,565979,555767,556358,564545,578014,599679,619673,636400,651751,648237,628173,611737,606268,605877,633467,697706,723938,718536,709287,698587,700127,702717
2017-12-25,669705,636604,616028,604042,607750,622277,645101,660882,675052,669017,670749,656318,631918,636878,632991,637171,675364,741704,773612,770218,754212,735940,731199,720425
2017-12-26,670218,634742,619671,611925,618079,635922,664399,701800,748732,741284,732521,710548,686387,699046,701283,704182,731752,791117,808022,797258,786295,760332,754697,750126
2017-12-27,711156,674785,651767,640159,641703,660397,689008,735385,781124,757784,744845,727317,696266,705002,699862,699299,734289,810816,843345,835840,818743,795211,780166,771669
2017-12-28,725866,686767,662446,656222,652192,663586,686974,727871,781684,780563,755885,732854,704840,721781,721325,731248,752717,801384,820263,801073,779709,752811,740071,734064
2017-12-29,693891,665153,647845,641132,646296,666970,697753,736644,767196,731652,710982,692400,663519,669336,661096,661237,683889,751851,778570,769042,745737,726866,712008,707552
2017-12-30,668755,637297,610879,588860,596661,613142,636180,658074,667342,643553,654823,639943,624784,625885,623826,627692,650211,700740,729792,721303,711080,695776,694665,694955
2017-12-31,646933,622815,598013,595824,601615,623397,649889,659338,653035,623807,615752,615515,606669,600914,603525,607741,640953,716023,753360,752137,746788,732061,735149,736831
2018-01-01,702710,667818,634629,618616,622089,636243,662826,666406,655500,609060,603421,590301,576776,578030,570979,575673,609630,691663,747310,754884,751469,740200,740065,738033
2018-01-02,700612,669325,650862,642733,648573,667685,697218,733496,768039,733743,717090,702160,663550,666625,663316,668324,694616,761896,789625,777769,756214,726943,711179,706297
2018-01-03,666407,630797,611184,606454,611642,634472,658277,693496,765110,766079,738631,719753,686404,692417,699728,703344,750232,811792,823236,814555,785440,756510,741844,735496
2018-01-04,700887,671842,641353,628949,632181,647250,670957,710167,770043,797826,774231,766224,726103,745108,748247,763353,803532,828868,826824,812726,792354,762257,748999,748781
2018-01-05,707880,675857,651258,637124,640135,653223,678518,714735,795672,823580,781227,772148,745002,763515,763080,765212,801025,839366,831283,819002,794742,774129,772046,764623
2018-01-06,728952,695903,674039,659753,659170,673382,695639,711240,729016,701471,691670,673351,641254,646554,643897,640492,687570,756402,797604,792538,778534,758027,754676,755380
2018-01-07,720005,687918,660743,650850,648252,651183,660215,663356,678076,676091,651604,649473,654628,628266,634399,655041,694153,721334,738224,729453,722755,702954,700607,697875
2018-01-08,656583,621259,595897,583805,589098,602897,626563,660660,729529,748728,758270,751482,722866,736628,737861,754860,769904,812742,808086,794517,774721,754992,750949,751880
2018-01-09,703006,673266,656299,645299,654153,673433,707306,751672,809856,803494,780774,766610,737707,753365,745773,746287,783587,852491,872710,851860,821619,790863,789622,780413
2018-01-10,728996,695534,676416,671229,673657,697273,721073,765344,823259,830647,823537,798424,771434,778579,773827,801108,875174,902058,898722,883118,854510,827454,815648,816909
2018-01-11,777583,747101,722430,710987,713829,728239,756448,794552,842950,875307,883963,848659,804500,801490,839155,832966,862684,883723,882903,866303,845889,819606,815066,815891
2018-01-12,778786,751228,734267,718610,723823,732601,762391,791462,842660,869612,857276,836290,800963,783660,778975,780821,813976,870782,884553,870848,852424,823469,812618,809836
2018-01-13,771789,743150,722205,705454,702846,715141,734484,755554,769961,770691,722956,706414,685180,683221,680035,677993,709079,787459,835612,832121,822297,804908,801752,802939
2018-01-14,765509,732354,709135,693971,693230,703394,714864,720599,726498,701498,674070,650959,625834,618038,612996,609066,633381,698585,763846,766788,750368,723820,719733,718035
2018-01-15,681370,658966,636251,622583,630004,648450,679131,711883,750036,729506,718046,705892,663562,663546,658770,655760,664065,710811,778962,785191,752690,734716,738496,732818
2018-01-16,678036,634359,596728,584223,581723,598733,622383,658732,712531,738005,739035,726671,706781,728762,725991,728216,744023,761011,760281,742575,725690,710526,698453,698358
2018-01-17,647314,611705,591165,579889,587877,603420,635383,677791,733616,753206,741437,704992,668291,667739,671045,681015,704204,744493,788906,792907,774143,753033,742688,742659
2018-01-18,699669,658067,618831,598829,602618,624404,658366,704133,749713,722475,718455,714046,677622,679442,678752,678911,697630,742655,788943,795832,782363,764890,754558,752156
2018-01-19,706791,671453,651465,639529,647732,668858,707105,739212,777181,729264,713403,695231,663178,667762,662841,660053,683529,740997,797323,805571,790644,767748,763565,759688
2018-01-20,721536,691694,674902,664135,667075,686121,707726,721520,720081,669487,661913,645974,620200,624730,618315,618440,635458,703487,781017,789965,780721,766856,764479,762020
2018-01-21,717713,682997,661145,652060,657586,673154,697918,707785,679421,618918,603029,593291,583190,580794,574748,578466,604839,678214,743241,747362,740217,720520,708035,706845
2018-01-22,664735,627871,611187,604406,610109,625549,659121,709321,758446,757738,758216,738147,693195,701821,686029,680090,702115,748457,785785,774227,762729,746646,728408,729823
2018-01-23,697626,669188,652049,650491,661545,681132,710739,751511,824162,842237,800676,783996,760177,776627,784177,788354,817673,878538,899820,890661,873809,841121,831632,824650
2018-01-24,778626,736242,716421,706662,711313,726672,758788,800981,866810,873192,830302,802728,776124,783862,779644,772148,799195,873432,915481,911324,891044,863169,851270,846621
2018-01-25,804470,767055,743574,726032,729891,749969,782084,826159,890527,910241,886058,849348,821837,838087,842507,852455,892149,942653,946332,930457,900691,868449,855170,847823
2018-01-26,806538,773694,749347,739140,742333,759450,791089,833559,896363,893832,872353,857475,824043,833885,827053,823577,850220,919878,950375,940316,915714,880712,867769,858195
2018-01-27,824490,786340,764325,754923,755515,767792,792366,808510,801167,749094,734151,719631,692889,689275,686914,694469,734701,800706,844868,841626,835837,812229,796606,794763
2018-01-28,753026,724609,699158,686102,684948,697753,724120,738687,759621,765681,710893,684349,670273,673190,672591,685674,729778,799260,831368,827489,810967,787675,783870,785666
2018-01-29,745889,715510,694573,687186,697201,720951,753475,797541,860012,860673,836954,828493,796902,804498,804803,804514,824079,886158,918338,907392,881644,849274,838790,829427
2018-01-30,788530,752479,731782,718472,718890,735169,764275,805169,857248,850520,821628,812231,774526,778117,773762,766593,782446,846341,893122,893629,875278,849729,835629,830135
2018-01-31,786573,752553,729530,716004,717103,728087,749157,790829,842242,871841,865000,815338,783918,807297,827224,841346,851816,866444,876641,865328,840066,808210,795639,792652
2018-02-01,754531,718850,701700,696863,695878,709986,739637,784415,827479,812337,800171,778086,735930,732956,717229,713858,737823,812686,874751,874270,863678,837125,829015,826316
2018-02-02,785466,750061,724068,707588,705649,721562,749433,785478,817394,828920,817822,783480,726223,726369,723423,721029,751333,826088,863057,866421,861976,834876,831573,827509
2018-02-03,784335,746553,715612,690564,695585,711894,741503,763295,807931,830603,822510,787346,753027,747873,742963,758051,795418,850876,882836,879488,860284,837215,831327,837934
2018-02-04,801645,768406,745718,736323,732477,746084,762602,770788,788621,797306,798101,789877,753453,726403,717774,725942,773978,822228,860273,861418,845639,824487,822124,823815
2018-02-05,787784,754096,739454,730364,724435,741682,766121,797445,847638,894121,901624,857974,825079,824656,818930,808839,833119,880906,906343,892509,869797,844082,839077,836769
2018-02-06,795891,761347,741943,735494,736010,752260,786970,811016,856604,880071,879335,875979,855942,865861,876669,859472,865591,888731,911825,904697,882427,851699,841303,843359
2018-02-07,801196,773999,746282,739992,734232,749473,775738,805018,840418,829003,822701,814613,786107,789179,781169,777375,792386,846101,899204,900908,883971,859429,846283,848395
2018-02-08,808056,767925,745745,728881,729135,746231,763350,794053,843420,874269,853875,836167,805513,767688,757205,743994,758652,810240,866108,875700,864710,840525,833410,827348
2018-02-09,781555,742899,722276,709620,715364,731555,757089,786185,798098,759639,746662,733556,704003,713465,707331,705459,727119,769456,810934,816334,798066,771566,757906,755185
2018-02-10,711973,679067,657168,646320,649708,661953,681454,700430,747803,772554,758856,715211,680569,688384,706572,687253,715921,761028,817115,830016,817498,794642,795606,805711
2018-02-11,769314,736818,717802,709885,712767,728918,748912,759693,728135,675915,670369,663336,654202,662858,674755,681470,705686,779470,824312,827500,820545,805802,799525,794764
2018-02-12,755219,724909,703584,698096,712083,735094,761627,794968,824367,807161,805802,796270,773908,792990,793289,799355,828239,868682,892024,887581,859054,834634,817010,812931
2018-02-13,768090,729144,716585,705880,710324,726626,755857,792950,801725,764267,757863,738275,701490,707746,697742,693407,699198,743878,824948,852295,834961,799541,787976,793527
2018-02-14,754392,710510,687521,670797,676992,683751,702145,722898,738743,721561,708183,698526,666214,660256,657706,654199,653565,675253,721099,741277,734179,720008,715325,723040
2018-02-15,670700,630438,602663,594930,599717,610807,624227,635600,673151,691199,686347,646537,637101,619575,603360,595987,597427,636861,707886,742064,726634,715587,724323,736574
2018-02-16,701724,671565,640332,614403,609278,619298,644498,657796,637435,579865,544768,535470,519022,521517,526663,542134,552065,587543,669240,708786,721974,718281,733046,749562
2018-02-17,718958,683577,663223,653609,656231,669334,694081,693846,637677,584613,583613,573283,566074,557830,552475,556025,565506,626763,736867,778662,783092,773945,775636,776868
2018-02-18,737996,703018,680489,676557,677981,690142,709634,707857,646059,591307,594174,593313,594602,599214,606580,639843,686951,704267,726974,730811,719231,703334,706413,713744
2018-02-19,679550,648342,631005,618816,621469,632530,657032,689176,739097,774753,742321,735271,712115,717313,711093,708668,739299,762626,778361,778695,760158,736982,730175,735912
2018-02-20,705970,687044,671739,667249,672381,687119,708735,733737,726304,709783,699305,678349,647482,653271,648351,651584,663931,703218,754809,769838,749359,730216,726765,723634
2018-02-21,677879,646585,627354,618943,629402,657440,687286,717978,741257,730508,730607,715589,692473,707386,704415,697697,707330,749461,807902,818759,795612,774498,774216,770443
2018-02-22,735917,714974,694489,685216,688683,705805,732826,757749,761059,727660,726518,712702,691848,695098,694650,689670,689940,726636,809582,847268,842290,827791,818134,816957
2018-02-23,772568,735204,713613,701902,700836,714182,740229,763893,763229,720120,710533,692072,658478,660060,656453,651288,662298,697703,768798,802590,793533,779221,774197,773622
2018-02-24,728977,694448,673398,668543,675744,689514,707897,714083,690155,645722,640415,624970,605520,602870,598349,601269,617412,650186,713324,739038,731373,715457,714151,715516
2018-02-25,672932,637972,615763,604995,606680,618195,636480,637922,625703,604616,600690,580549,576107,580743,571554,570905,580514,619499,702748,741899,739649,730300,731227,731507
2018-02-26,695418,663431,647107,643601,649178,676023,710885,735069,709183,687291,681352,668292,634561,643861,638718,631984,639231,665718,743462,788858,783937,769430,760889,756441
2018-02-27,713075,679214,654685,648207,652325,669419,698346,718086,695502,675906,668969,653997,620646,628138,626215,622685,626797,648012,710573,748938,736842,721152,714610,708231
2018-02-28,649903,608328,586807,574206,579621,594640,613310,647158,712452,769044,785645,786080,770030,744936,742671,740298,723846,741916,755489,784210,769971,748793,735341,733181
2018-03-01,698560,664264,631371,618003,616491,626248,647993,654698,655361,659426,663064,634847,618876,636017,630785,624040,633380,670203,763662,805924,799433,787099,775087,765148
2018-03-02,719401,676480,653570,645472,648971,677530,702612,739664,763726,730940,694551,677420,646572,650350,644549,637946,643436,674290,745825,789671,780150,763139,756946,753216
2018-03-03,709154,669369,644680,629761,625136,627908,639767,649620,689625,720124,731943,713536,675363,657559,654623,626488,631744,654579,676768,696946,688825,672459,676925,685346
2018-03-04,651030,621543,601457,588178,565768,575551,587924,585642,580902,560581,563455,551542,544626,547516,551086,546038,571410,601685,632144,648715,642574,628900,618996,617466
2018-03-05,563131,536052,521549,518500,530489,553070,576091,618190,664479,669114,683148,688068,689948,708205,737686,745274,742068,757024,755484,764599,743853,721577,707933,701884
2018-03-06,656819,620919,599622,592927,604673,631418,665371,692093,677982,661513,656664,640616,610406,619793,617381,611825,623322,651668,721758,766746,747763,722287,707078,693271
2018-03-07,649716,614655,597910,586561,595554,611191,640022,678305,734429,739038,709710,690080,676697,699054,724769,747552,762298,773646,769852,770532,750113,725943,715475,715022
2018-03-08,673359,638721,619392,615338,624033,639511,655752,696502,752153,743213,737193,721892,714426,726355,711033,707119,727744,772183,793703,807532,785401,762406,753780,754521
2018-03-09,723752,687226,669445,661275,664350,680304,708875,728137,719744,710507,720583,703778,672092,673645,670615,663328,665209,685284,745234,793681,789621,773184,763120,759412
2018-03-10,716288,679438,658358,647371,645764,668539,693107,690171,644975,626331,622363,607060,590674,590071,581454,584236,592605,618816,704103,772183,775344,772321,769717,765130
2018-03-11,724948,694963,670961,658031,664171,677557,695357,674400,607165,578880,577463,567251,555942,551409,547323,549472,563019,600155,681685,738634,739451,730771,725483,720007
2018-03-12,678823,650495,634375,627600,633853,651905,677183,694686,679235,670862,662535,641339,607695,612396,607567,606142,612526,627760,687752,749439,748606,734037,724807,715289
2018-03-13,672624,641239,618733,611049,614287,635222,663481,666669,637530,633314,620162,611928,584495,593316,589567,587511,591747,609433,650708,703683,705104,693858,682368,669863
2018-03-14,630762,604489,593381,579550,576325,604811,630158,633470,609438,610862,608600,594983,574810,585401,583294,590976,597632,607527,634446,671327,662129,645986,623605,615151
2018-03-15,572361,539307,519067,516885,530032,539728,577594,615064,645245,654635,653182,643290,635402,656569,663539,681456,682692,689816,688024,691817,678786,660130,644428,639423
2018-03-16,593926,562024,546366,537820,548568,573221,613458,655242,700136,727352,733341,716728,675894,673204,655161,649120,652541,690441,734119,761746,744463,726432,719007,707994
2018-03-17,667047,631308,613109,605275,616048,637659,658946,651568,627878,602203,600076,586627,567172,565401,560753,558037,566664,589374,665352,725434,732008,715677,706701,705982
2018-03-18,662172,626269,610694,596318,584186,586664,597213,589521,567493,557125,553975,545436,551031,556610,554571,562392,595423,623886,637584,655118,652640,637462,634375,625270
2018-03-19,589011,553008,545305,529965,536328,549922,577560,617347,650232,648378,650131,644585,623362,637164,633404,635972,661705,688675,715107,723721,714590,698157,688541,685136
2018-03-20,643904,615361,594449,590548,593212,614568,640841,685888,746837,768578,762878,760407,745255,773210,786307,793605,802638,809604,804573,802525,784948,761295,745499,743311
2018-03-21,698292,665130,644983,636344,641306,660209,686788,728387,764651,753137,719366,704792,686914,700245,701096,722092,741177,779887,800114,806254,787923,767037,749652,754445
2018-03-22,716588,684088,661473,657094,663520,676622,697572,719579,735202,742113,734418,709877,672295,667014,651780,646875,646258,668344,738210,802427,799959,782859,772566,774810
2018-03-23,734203,701184,680824,673068,678871,696109,720923,711693,670703,670239,666278,647397,621338,626730,621367,619199,624723,647453,711158,778995,782701,773870,768089,766622
2018-03-24,725931,690551,672660,663413,664911,686769,698924,669611,616401,603795,598083,586623,568323,567675,565044,562489,571866,592673,652016,716025,722440,719239,717710,715688
2018-03-25,677379,646781,630727,621593,627979,642488,657509,620283,560582,549655,548601,536514,532212,530831,527911,530971,540161,566592,622551,680520,693003,689778,686055,680292
2018-03-26,643874,614517,596280,596362,606282,628660,653146,646112,625085,622260,618581,604814,580885,591007,589985,589125,595841,610391,649673,708779,718068,707442,700616,689677
2018-03-27,649724,624770,612165,607608,614434,635140,659139,645006,612181,614976,608110,593837,571540,580052,580413,582041,587373,599764,644130,711769,720536,712067,702725,693981
2018-03-28,650323,622132,611195,604060,611133,629698,654886,633766,605328,609484,603200,589916,566651,578061,578085,577845,585409,596275,627690,682746,690396,679577,665729,657514
2018-03-29,618670,589163,577672,576220,585747,607788,631639,614423,596802,602017,599543,587249,568447,579345,577102,580048,585714,599778,630166,680692,685620,674656,663077,653248
2018-03-30,609137,567553,553180,547257,540013,555467,582964,600102,601478,605563,602007,590126,573314,582666,580065,581828,587878,600763,635931,685119,688421,680490,673858,661365
2018-03-31,623163,592794,573746,564786,570711,587352,603622,582516,565267,568753,569572,561338,544463,548514,546737,544112,548016,563757,601298,657300,664982,660224,652267,639935
2018-04-01,582657,545114,528069,522261,528717,547002,555977,536319,526929,529077,527896,526816,517420,519302,518714,520113,530410,549513,571393,612366,626620,618043,615389,594367
2018-04-02,558055,525120,506306,501162,503731,526830,551087,556104,571019,582926,586991,583442,565283,579464,581464,580822,587628,594920,608148,641319,644684,641277,614489,601059
2018-04-03,564976,542049,525814,518799,524159,542756,565145,556891,569534,583093,588943,584079,568954,588247,589620,585256,588683,593086,602184,639152,639643,638306,618742,591165
2018-04-04,547638,519183,499019,494690,497939,515048,537928,556508,581702,593288,599058,594516,588705,597842,597818,598318,601011,606563,618109,640920,635346,625541,613097,601387
2018-04-05,556230,535248,519566,515772,523699,538486,562454,592112,623475,624760,618388,614492,611528,626498,631126,635188,654845,658098,658124,661814,649154,629672,620333,605802
2018-04-06,561579,533721,513449,504749,517880,552977,587565,612980,653508,654425,621186,597965,578357,585390,586175,585388,594064,621912,676147,735715,738205,731132,720964,712858
2018-04-07,678054,652093,632980,624746,627453,647321,667519,653954,612945,613345,616970,622252,603061,610954,599447,600538,617627,653710,726736,768567,771371,766194,760330,762305
2018-04-08,724081,686174,670604,664538,665244,674402,672672,614822,555424,555352,556333,543355,537742,534766,529198,527219,539396,581061,639978,715060,715386,695051,692145,665085
2018-04-09,620053,588934,569022,568963,582908,602609,618075,601295,597577,598491,599629,585926,563676,575592,576975,575607,583470,593842,623695,695453,713009,705917,690335,673495
2018-04-10,633313,597738,579526,572381,577249,578265,593224,576834,580731,584814,586058,586958,560842,578099,581079,575210,584775,598882,614808,653284,652475,638405,622145,611102
2018-04-11,565590,525848,509240,507503,520921,528324,563197,575771,589475,600001,595067,579186,562868,578135,581180,584879,584496,593508,608976,661057,673097,666963,654068,640178
2018-04-12,600499,573181,551975,545137,551243,566623,583612,571288,581216,588539,588638,577540,559177,580144,579728,577860,587779,595817,616045,657017,659634,647389,631495,609643
2018-04-13,566687,535756,519059,512969,529472,551282,574232,576308,577690,593338,604962,588903,563879,588427,591941,594780,619250,638565,642021,663391,659884,641984,640402,635795
2018-04-14,593944,556893,541268,528309,522737,527723,547043,560742,606853,616259,623134,600261,578801,564867,566223,559889,565823,592211,616069,651469,669027,656918,650417,657770
2018-04-15,615892,580262,560577,554793,561865,583709,597829,551603,525267,528347,527052,517731,513413,512084,511816,511881,521407,550283,617932,696603,709475,701300,688108,675446
2018-04-16,637078,614840,598637,590963,600407,612756,622370,583806,584456,591065,598843,587817,565342,588968,591906,587125,592969,612259,648861,690702,693164,678552,663056,648829
2018-04-17,604804,573033,552703,544822,548284,564673,581950,585120,585658,597106,598560,593396,575004,586016,583929,580555,588177,594850,616994,676956,700446,696908,687504,677386
2018-04-18,637472,611487,596497,589186,599652,619429,632481,586084,582940,591685,591020,580346,560920,576161,575958,575549,581644,589954,614754,688941,717836,718936,712413,703632
2018-04-19,666646,642254,625823,619990,626578,641478,650185,594941,585408,592032,594343,583731,562813,575370,576445,574853,582697,591394,609896,676946,705093,700202,690461,682642
2018-04-20,642523,615528,599248,595635,603351,617230,624968,581077,586249,591609,594849,585888,566968,581684,581330,579841,585165,591279,602502,670813,695612,691600,685815,675902
2018-04-21,642811,615251,595003,586721,590131,601589,597833,546920,551677,557786,560455,556764,541516,551343,543584,544170,559966,564580,578983,609830,615489,606382,593294,574876
2018-04-22,541740,514893,494358,484708,489835,498103,509621,516228,528515,536744,540883,546470,566546,559575,558282,566516,584898,606412,617672,627582,626600,601489,592649,582690
2018-04-23,535642,509764,493720,488979,489956,503084,531071,570501,603187,624397,653022,655166,632825,624367,627820,626942,652953,668384,660005,664214,653009,627243,610010,595752
2018-04-24,555905,527139,511027,504979,511772,525267,553442,581182,618978,623943,612961,608550,588810,600628,613021,627612,645467,650091,662090,676736,671763,654947,639182,620190
2018-04-25,578180,552813,534134,526411,529934,544333,567069,604603,615243,609322,612937,608866,587001,590248,589703,590785,596486,599233,612908,683261,710622,705309,694608,675405
2018-04-26,631181,594299,573338,571539,582021,588603,595660,582566,581127,594443,595836,586201,571192,581325,582877,573438,579737,587436,598834,654022,679979,677459,669248,657103
2018-04-27,615526,586197,567175,556683,549061,562339,582711,563096,576299,584486,585429,575256,559226,567833,570339,573677,581184,586358,595814,642562,661781,663258,653986,643322
2018-04-28,604462,577637,560258,549459,549453,561515,557087,532706,544089,554790,557215,549882,536315,541765,542490,544452,550264,558458,577700,623573,638578,637862,635384,628042
2018-04-29,591574,571667,557964,550892,541564,538265,538047,520713,515056,519459,522766,514250,510387,512750,511755,513462,525354,542887,567891,609411,619826,605681,590597,566923
2018-04-30,529350,497449,478560,477611,483818,503727,527935,566650,602134,618814,617477,604385,577772,595519,587346,585912,590926,598622,605067,627159,631869,617867,600507,583154
2018-05-01,537882,509823,487210,479851,481670,487793,509567,528407,545980,557161,566354,563080,561748,576313,573358,572780,583798,602008,614275,634629,634500,608436,592018,570938
2018-05-02,525150,498409,479013,470215,475366,486281,516675,555038,587517,605810,611374,609110,596615,609590,598365,599754,608840,615796,619791,649342,665261,659184,646361,627778
2018-05-03,591707,565207,546007,535940,542246,559153,563439,551472,573525,580376,580107,571253,558909,582659,593110,597894,570799,585819,609775,662854,678582,669925,656875,642663
2018-05-04,606650,572586,556574,551018,562404,569293,580644,551559,569761,638683,580648,573921,554861,568760,566658,567787,572676,580575,592356,645333,672235,663732,651800,634440
2018-05-05,590956,560470,539828,529243,536326,547530,540708,520624,534054,539868,539475,531427,523469,528036,538523,536244,541986,552842,568866,597652,611257,592784,590767,570085
2018-05-06,535142,497588,475289,483205,491807,491540,525466,548869,579411,581233,597765,602150,590511,577321,564630,562035,564705,572312,589376,609101,615458,604385,594112,581253
2018-05-07,537979,510141,488014,476047,482852,490802,514055,532915,560152,572884,587983,577429,568572,578766,577610,581390,578708,586568,585009,613106,627271,618693,603257,590313
2018-05-08,548752,514263,492712,485827,490992,501806,532592,575009,617273,627506,626818,605623,584918,600874,587238,576073,581096,582318,592909,624892,645110,639405,633402,621573
2018-05-09,578284,552020,537632,519534,525098,534409,540173,545263,570643,584694,587617,582097,558532,571987,573178,574358,581047,587070,595073,634177,647804,631125,611857,591914
2018-05-10,561629,534362,516640,509314,519769,530702,544204,548235,569654,576768,577385,569038,552014,566038,564754,564613,575204,584212,591666,636514,661099,652337,643020,632303
2018-05-11,595560,569990,553095,546733,552157,565042,562663,545774,567860,576060,578530,572716,554948,571534,572318,573365,578101,585942,587412,602656,614862,596293,586522,568233
2018-05-12,525614,500748,476736,472948,477411,486995,504331,517420,544587,561124,571178,565766,556713,562727,564612,562361,563805,576417,591416,607084,614400,600238,584849,573991
2018-05-13,533282,501809,487733,479810,481432,485711,504604,516511,526244,538695,542151,537348,525885,515603,515750,516642,524851,538288,550682,580087,606405,604460,593476,580634
2018-05-14,540130,515040,500753,494793,498982,510855,519929,529601,561520,581097,587812,581518,567195,581423,570171,579488,589691,594014,596371,619798,631273,616907,593251,576481
2018-05-15,534451,512937,497759,491578,497043,503137,509876,534755,572326,589752,600970,598653,588029,606265,608646,609809,609959,621788,622210,635800,637151,614417,587204,565943
2018-05-16,525867,498136,474807,465709,468391,471593,509874,556662,596908,625419,642278,644942,630470,647331,653890,655443,660806,665443,664383,673731,671880,643224,615766,589407
2018-05-17,542680,512043,492330,479374,478283,489540,525210,566896,612783,656817,673253,674348,665428,687075,682043,684127,682681,695455,683899,690282,688855,655331,625590,601139
2018-05-18,551513,520123,501143,487668,485386,492483,524661,571640,623274,654321,670697,669196,652438,671513,671902,662047,660422,648941,634705,643333,644219,623983,600083,580256
2018-05-19,536286,505522,485662,478400,481932,489420,512717,540159,576702,588484,584428,576387,565342,574131,568501,558635,560222,573921,577733,604104,619244,614342,599142,588607
2018-05-20,543473,515268,495153,485426,486399,492671,499375,505875,521879,540027,544420,535455,533384,533252,531403,538941,549823,576858,595769,609738,616623,604055,584007,567982
2018-05-21,529199,498650,483142,473508,476934,485168,505691,530353,570212,593985,603445,598852,587842,599249,591967,587443,595597,603359,603922,620497,624899,607930,589804,573672
2018-05-22,533410,501263,483636,477366,481343,488397,502850,514971,539300,560210,562017,559032,546703,565584,571889,568557,574680,583853,594129,608877,611129,596577,575770,556802
2018-05-23,521412,499640,481438,474598,466353,484991,507150,547450,584995,605690,605855,593939,577916,586942,585968,587680,595924,603368,602063,627592,646313,632859,614130,589729
2018-05-24,541801,513246,502900,497156,503292,514727,525955,545470,580440,598265,600475,597720,583241,600001,607815,602845,605564,608996,609852,624804,629258,609914,588433,571412
2018-05-25,529956,503843,490175,480546,478596,489066,515476,544782,582157,600293,604133,596807,586576,608565,607200,607098,609850,612428,616308,625638,628621,612537,594510,568422
2018-05-26,537956,508864,490500,483131,483614,491854,515718,540653,569530,582183,586837,587549,575543,570639,563549,562390,572703,578645,585342,603277,620376,609773,594331,582644
2018-05-27,543702,516318,496273,487225,489790,497120,504581,507772,527492,545915,546550,545740,542299,552408,554292,554829,565224,580558,593619,610635,616056,597220,576653,559324
2018-05-28,519467,492901,475114,466413,468574,479649,512978,556551,600147,626730,626542,627055,612367,627054,627486,622543,625998,629001,628125,639192,644532,624105,599539,575616
2018-05-29,531861,501530,485250,476500,478597,486932,517809,559221,604661,625568,630343,631832,619404,636325,636931,635353,634724,637640,632046,644411,644882,622994,598884,577165
2018-05-30,534222,504544,487106,477166,477225,486285,520551,562726,607701,630906,643104,640490,626971,645004,642981,643049,646872,642745,640094,649748,651808,631114,602720,578462
2018-05-31,534527,504994,484041,474372,475233,483045,517366,556745,594374,617693,623551,616192,607805,618045,605245,604544,604611,602897,602693,614368,626608,613795,595043,577873
2018-06-01,535750,507881,490024,481530,484640,491395,513040,541948,581074,602766,610634,606198,597615,616533,618187,619773,624514,626670,622430,629150,638720,617800,594228,573515
2018-06-02,537161,511196,492391,481371,481769,487839,504894,529852,564924,587428,595358,595782,587698,599767,605415,595749,600520,601110,603914,616338,627787,609717,589988,570789
2018-06-03,532397,503273,479568,468934,468941,474500,494445,509663,526234,538015,551887,559809,553538,554513,552644,554312,564289,579673,587870,604559,617667,603656,579665,558594
2018-06-04,519155,490385,474929,465659,467002,476554,501795,536666,581896,609933,625472,624283,615718,639575,640642,640165,645990,643225,633087,640459,642241,618421,591181,564808
2018-06-05,520830,494434,473187,467229,468746,476466,510341,557558,616814,634843,643805,638636,617040,624682,626740,623832,621876,625611,619465,624711,628897,610379,586456,566590
2018-06-06,526740,494991,474064,464514,464728,472057,495688,515940,545308,565873,583034,583779,580874,586213,588482,587458,593470,600051,603895,618831,628551,606068,581984,558204
2018-06-07,515290,486704,469736,461928,462579,473361,500818,542160,591008,619485,627757,625250,613488,628970,631995,634157,638625,642491,631118,639149,645562,622763,593975,564759
2018-06-08,522359,492626,472281,463497,463444,478851,505242,544883,590730,617352,624913,629395,608971,623695,628540,633556,631894,635304,627837,630072,638882,619923,591371,570350
2018-06-09,531999,502414,481750,471091,471084,477219,494865,520883,552910,579580,597591,593767,585947,589638,598978,598546,600003,598795,604288,609884,613267,601995,577076,555623
2018-06-10,510578,490215,469051,462819,458743,460961,485165,500728,532646,546314,557633,557587,552891,557142,558052,562976,569626,579916,589867,597595,603779,591596,567255,547073
2018-06-11,511186,482332,464245,458059,459306,464037,495111,541284,586896,608851,616042,618059,605611,619190,613585,611133,614517,622143,619249,627978,632456,611689,586233,564108
2018-06-12,518918,487753,469056,462336,463078,474165,504170,545651,592202,612571,618171,612914,595437,608895,614628,614604,617986,624557,616770,619543,630219,611309,584822,563257
2018-06-13,519887,489404,467355,457512,460060,469554,492606,517536,552685,573161,587829,586929,579870,584986,587454,589377,594346,602141,604110,617045,624286,606733,581222,564666
2018-06-14,523961,493470,473782,463413,464706,471379,499343,539522,585046,610099,618612,619853,608260,629040,629621,624244,639859,641871,636092,636553,647262,625919,595452,572339
2018-06-15,530650,498063,478521,467760,467551,477336,507452,549615,593625,617755,627143,621329,609521,622494,624696,623998,626248,623467,617738,622175,633712,615818,591930,573962
