datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),태양광발전량(MWh),풍력발전량(MWh),전력수요(MWh),출력제한량,출력제한여부,풍속_증감량,일사_예측오차대응,시간대,전력수요_증감,전력수요_기준편차,발생예측,전일_출력제한량,출력제한_변화율,전일_태양광,전일_풍력,출력비율
2023-04-08 11:00:00,13.95,0.0,5.6,34.75,1.0,2.935,249.612,4.654,510823.0,0.0,0,1.0749999999999993,-246.677,11.0,-6236.0,16649.333333333372,1,72.0,-0.9999999986111112,269.938,6.636,0.0
2023-04-08 12:00:00,14.425,0.0,6.6,38.0,1.0,3.32,248.984,6.852,485985.0,97.0,1,1.0,-245.664,12.0,-24838.0,18637.33333333332,1,0.0,970000000.0,249.612,4.654,0.3791491422711623
2023-04-08 13:00:00,14.425,0.0,7.475,42.75,1.0,3.455,241.411,7.03,492431.0,0.0,0,0.875,-237.956,13.0,6446.0,3982.0,1,97.0,-0.9999999989690722,248.984,6.852,0.0
2023-04-08 14:00:00,14.525,0.0,7.825,48.0,1.0,3.345,226.367,9.514,496219.0,97.0,1,0.3500000000000005,-223.022,14.0,3788.0,-4674.0,1,0.0,970000000.0,241.411,7.03,0.4112243036059605
2023-04-08 15:00:00,14.6,0.0,6.8,47.25,1.0,3.015,214.559,24.509,503265.0,96.0,1,-1.0250000000000004,-211.544,15.0,7046.0,-5960.0,1,97.0,-0.010309278339887342,226.367,9.514,0.4015593887924945
2023-04-08 16:00:00,14.275,0.0,6.45,48.5,1.0,2.475,172.553,79.216,517373.0,80.0,1,-0.3499999999999996,-170.078,16.0,14108.0,-11754.0,1,96.0,-0.16666666649305556,214.559,24.509,0.3177515896247149
2023-04-08 17:00:00,13.65,0.0,5.9,47.75,1.0,1.75,83.752,100.531,549207.0,0.0,0,-0.5499999999999998,-82.002,17.0,31834.0,-25925.33333333332,1,80.0,-0.9999999987500001,172.553,79.216,0.0
2023-04-08 18:00:00,13.1,0.0,4.95,46.75,0.975,0.93,15.913,79.149,624031.0,0.0,0,-0.9500000000000002,-14.983,18.0,74824.0,-60494.0,0,0.0,0.0,83.752,100.531,0.0
2023-04-08 19:00:00,11.525,0.0,4.1,50.0,0.5,0.21,7.805,76.824,728575.0,0.0,0,-0.8500000000000005,-7.595,19.0,104544.0,-94637.33333333336,0,0.0,0.0,15.913,79.149,0.0
2023-04-08 20:00:00,10.55,0.0,3.65,54.5,0.0,0.0,7.905,78.281,832566.0,0.0,0,-0.4499999999999997,-7.905,20.0,103991.0,-104175.33333333336,0,0.0,0.0,7.805,76.824,0.0
2023-04-08 21:00:00,9.725,0.0,3.4,60.25,0.0,0.0,5.396,89.373,854795.0,0.0,0,-0.25,-5.396,21.0,22229.0,-49483.0,0,0.0,0.0,7.905,78.281,0.0
2023-04-08 22:00:00,10.1,0.0,3.775,60.5,0.0,0.0,2.434,84.597,848145.0,0.0,0,0.375,-2.434,22.0,-6650.0,-2976.333333333372,0,0.0,0.0,5.396,89.373,0.0
2023-04-08 23:00:00,9.825,0.0,2.65,59.75,0.0,0.0,0.691,60.881,840670.0,0.0,0,-1.125,-0.691,23.0,-7475.0,7200.0,0,0.0,0.0,2.434,84.597,0.0
2023-04-09 00:00:00,9.025,0.0,2.375,60.25,0.0,0.0,0.148,46.467,827899.0,0.0,0,-0.2749999999999999,-0.148,0.0,-12771.0,11005.666666666628,0,0.0,0.0,0.691,60.881,0.0
2023-04-09 01:00:00,8.3,0.0,2.05,58.25,0.0,0.0,0.192,43.811,791247.0,0.0,0,-0.3250000000000002,-0.192,1.0,-36652.0,28691.666666666628,0,0.0,0.0,0.148,46.467,0.0
2023-04-09 02:00:00,7.975,0.0,2.525,48.5,0.0,0.0,0.176,39.202,761832.0,0.0,0,0.4750000000000001,-0.176,2.0,-29415.0,31827.33333333337,0,0.0,0.0,0.192,43.811,0.0
2023-04-09 03:00:00,8.575,0.0,2.4,44.25,0.0,0.0,0.137,39.017,744372.0,0.0,0,-0.125,-0.137,3.0,-17460.0,21445.0,0,0.0,0.0,0.176,39.202,0.0
2023-04-09 04:00:00,8.575,0.0,2.075,43.5,0.0,0.0,0.067,35.461,734802.0,0.0,0,-0.3249999999999997,-0.067,4.0,-9570.0,12200.0,0,0.0,0.0,0.137,39.017,0.0
2023-04-09 05:00:00,8.4,0.0,2.725,43.5,0.0,0.0,0.103,50.872,737878.0,0.0,0,0.6499999999999999,-0.103,5.0,3076.0,1139.333333333372,0,0.0,0.0,0.067,35.461,0.0
2023-04-09 06:00:00,7.9,0.0,2.6,46.0,0.0,0.0,6.435,49.213,751685.0,0.0,0,-0.125,-6.435,6.0,13807.0,-10230.0,0,0.0,0.0,0.103,50.872,0.0
2023-04-09 07:00:00,8.725,0.0,2.125,45.25,0.375,0.09,61.013,23.202,746270.0,0.0,0,-0.4750000000000001,-60.923,7.0,-5415.0,-992.333333333372,0,0.0,0.0,6.435,49.213,0.0
2023-04-09 08:00:00,11.675,0.0,1.3,43.0,1.0,0.675,157.87,7.264,631821.0,0.0,0,-0.825,-157.195,8.0,-114449.0,78104.33333333337,0,0.0,0.0,61.013,23.202,0.0
2023-04-09 09:00:00,14.125,0.0,1.725,36.5,1.0,1.52,235.565,1.715,522632.0,2.0,1,0.425,-234.045,9.0,-109189.0,110942.33333333336,0,0.0,20000000.0,157.87,7.264,0.008428860414519193
2023-04-09 10:00:00,15.325,0.0,2.7,37.5,1.0,2.345,244.501,1.488,493212.0,0.0,0,0.975,-242.156,10.0,-29420.0,56009.66666666663,1,2.0,-0.9999999500000026,235.565,1.715,0.0
2023-04-09 11:00:00,16.175,0.0,3.475,37.5,1.0,2.98,241.78,1.207,486189.0,0.0,0,0.7749999999999999,-238.8,11.0,-7023.0,14488.666666666686,1,0.0,0.0,244.501,1.488,0.0
2023-04-09 12:00:00,16.525,0.0,3.925,36.25,1.0,3.355,237.407,2.616,478901.0,13.0,1,0.4499999999999997,-234.052,12.0,-7288.0,7199.666666666686,1,0.0,130000000.0,241.78,1.207,0.054161476169299824
2023-04-09 13:00:00,16.95,0.0,4.15,35.5,1.0,3.48,233.347,1.772,472640.0,0.0,0,0.2250000000000005,-229.867,13.0,-6261.0,6603.333333333314,1,13.0,-0.9999999923076924,237.407,2.616,0.0
2023-04-09 14:00:00,17.15,0.0,4.525,36.5,1.0,3.375,226.915,2.914,473867.0,14.0,1,0.375,-223.54,14.0,1227.0,1269.0,1,0.0,140000000.0,233.347,1.772,0.06091485406066474
2023-04-09 15:00:00,16.775,0.0,4.425,36.0,1.0,3.035,225.698,3.403,477711.0,0.0,0,-0.1000000000000005,-222.663,15.0,3844.0,-2971.666666666686,1,14.0,-0.9999999928571429,226.915,2.914,0.0
2023-04-09 16:00:00,16.7,0.0,4.125,39.0,1.0,2.465,171.135,13.296,487599.0,0.0,0,-0.2999999999999998,-168.67,16.0,9888.0,-7873.333333333314,1,0.0,0.0,225.698,3.403,0.0
2023-04-09 17:00:00,15.775,0.0,3.8,37.25,1.0,1.73,80.858,9.139,527371.0,1.0,1,-0.3250000000000002,-79.128,17.0,39772.0,-29810.66666666669,0,0.0,10000000.0,171.135,13.296,0.011111481481481071
2023-04-09 18:00:00,15.075,0.0,3.0,37.0,0.95,0.9,16.68,6.022,604927.0,0.0,0,-0.7999999999999998,-15.78,18.0,77556.0,-64961.33333333337,0,1.0,-0.9999999000000099,80.858,9.139,0.0
2023-04-09 19:00:00,13.425,0.0,2.425,39.25,0.45,0.195,7.745,6.679,699478.0,0.0,0,-0.5750000000000002,-7.55,19.0,94551.0,-88886.0,0,0.0,0.0,16.68,6.022,0.0
2023-04-09 20:00:00,12.025,0.0,2.0,45.25,0.0,0.0,7.94,2.837,810084.0,0.0,0,-0.4249999999999998,-7.94,20.0,110606.0,-105254.33333333336,0,0.0,0.0,7.745,6.679,0.0
2023-04-09 21:00:00,11.125,0.0,2.35,49.25,0.0,0.0,5.464,8.55,842863.0,0.0,0,0.3500000000000001,-5.464,21.0,32779.0,-58721.33333333337,0,0.0,0.0,7.94,2.837,0.0
2023-04-09 22:00:00,10.775,0.0,2.725,53.0,0.0,0.0,2.431,32.093,837282.0,0.0,0,0.375,-2.431,22.0,-5581.0,-7205.666666666628,0,0.0,0.0,5.464,8.55,0.0
2023-04-09 23:00:00,10.325,0.0,2.575,55.25,0.0,0.0,0.689,53.063,821989.0,0.0,0,-0.1499999999999999,-0.689,23.0,-15293.0,12055.666666666628,0,0.0,0.0,2.431,32.093,0.0
2023-04-10 00:00:00,9.75,0.0,2.325,59.75,0.0,0.0,0.151,74.359,799013.0,0.0,0,-0.25,-0.151,0.0,-22976.0,20415.0,0,0.0,0.0,0.689,53.063,0.0
2023-04-10 01:00:00,10.6,0.0,3.5,56.75,0.0,0.0,0.192,86.544,751784.0,0.0,0,1.1749999999999998,-0.192,1.0,-47229.0,39144.66666666663,0,0.0,0.0,0.151,74.359,0.0
2023-04-10 02:00:00,10.575,0.0,3.625,60.25,0.0,0.0,0.173,75.98,712889.0,0.0,0,0.125,-0.173,2.0,-38895.0,41673.0,0,0.0,0.0,0.192,86.544,0.0
2023-04-10 03:00:00,10.65,0.0,3.5,62.25,0.0,0.0,0.137,67.127,691331.0,0.0,0,-0.125,-0.137,3.0,-21558.0,27337.0,0,0.0,0.0,0.173,75.98,0.0
2023-04-10 04:00:00,10.7,0.0,3.5,63.5,0.0,0.0,0.067,65.612,680894.0,0.0,0,0.0,-0.067,4.0,-10437.0,14144.0,0,0.0,0.0,0.137,67.127,0.0
2023-04-10 05:00:00,10.6,0.0,3.55,64.5,0.0,0.0,0.108,82.132,681597.0,0.0,0,0.0499999999999998,-0.108,5.0,703.0,3010.333333333372,0,0.0,0.0,0.067,65.612,0.0
2023-04-10 06:00:00,10.5,0.0,3.4,67.5,0.0,0.0,7.008,77.485,701306.0,0.0,0,-0.1499999999999999,-7.008,6.0,19709.0,-13373.666666666628,0,0.0,0.0,0.108,82.132,0.0
2023-04-10 07:00:00,10.925,0.0,3.1,68.25,0.225,0.075,57.343,46.722,712592.0,0.0,0,-0.2999999999999998,-57.268,7.0,11286.0,-14093.666666666628,0,0.0,0.0,7.008,77.485,0.0
2023-04-10 08:00:00,13.15,0.0,3.0,64.0,0.95,0.625,145.0,45.569,647696.0,0.0,0,-0.1,-144.375,8.0,-64896.0,39502.0,0,0.0,0.0,57.343,46.722,0.0
2023-04-10 09:00:00,14.775,0.0,3.925,61.5,0.975,1.35,227.633,61.875,596493.0,0.0,0,0.9249999999999998,-226.283,9.0,-51203.0,55767.33333333337,0,0.0,0.0,145.0,45.569,0.0
2023-04-10 10:00:00,15.575,0.0,5.225,61.25,1.0,2.2,280.437,21.484,574970.0,0.0,0,1.2999999999999998,-278.237,10.0,-21523.0,31416.33333333337,1,0.0,0.0,227.633,61.875,0.0
2023-04-10 11:00:00,16.025,0.0,4.6,61.75,1.0,2.735,277.716,6.177,557191.0,60.0,1,-0.625,-274.981,11.0,-17779.0,19027.0,1,0.0,600000000.0,280.437,21.484,0.21134723286190665
2023-04-10 12:00:00,16.3,0.0,5.2,61.25,1.0,2.675,271.608,9.801,556211.0,64.0,1,0.6000000000000005,-268.933,12.0,-980.0,6579.666666666628,1,60.0,0.06666666655555556,277.716,6.177,0.22742698342006581
2023-04-10 13:00:00,16.4,0.0,5.025,63.25,1.0,2.875,285.546,11.198,534083.0,39.0,1,-0.1749999999999998,-282.671,13.0,-22128.0,15078.666666666628,1,64.0,-0.39062499938964845,271.608,9.801,0.13142641464311783
2023-04-10 14:00:00,16.9,0.0,5.325,63.0,1.0,3.055,259.211,22.6,540818.0,0.0,0,0.2999999999999998,-256.156,14.0,6735.0,2886.0,1,39.0,-0.9999999974358974,285.546,11.198,0.0
2023-04-10 15:00:00,16.925,0.0,5.55,62.25,1.0,2.68,223.143,56.804,550449.0,0.0,0,0.2249999999999996,-220.463,15.0,9631.0,-8665.666666666628,1,0.0,0.0,259.211,22.6,0.0
2023-04-10 16:00:00,16.75,0.0,5.025,62.75,1.0,2.29,153.351,46.772,567914.0,0.0,0,-0.5249999999999995,-151.061,16.0,17465.0,-14853.666666666628,1,0.0,0.0,223.143,56.804,0.0
2023-04-10 17:00:00,16.6,0.0,4.325,63.75,1.0,1.485,73.327,26.591,608689.0,0.0,0,-0.7000000000000002,-71.842,17.0,40775.0,-33005.0,0,0.0,0.0,153.351,46.772,0.0
2023-04-10 18:00:00,15.875,0.0,3.775,66.0,0.875,0.82,17.019,32.729,654782.0,0.0,0,-0.5500000000000003,-16.198999999999998,18.0,46093.0,-44320.33333333337,0,0.0,0.0,73.327,26.591,0.0
2023-04-10 19:00:00,14.775,0.0,2.8,70.0,0.225,0.165,8.088,82.477,714544.0,0.0,0,-0.975,-7.922999999999999,19.0,59762.0,-55205.66666666663,0,0.0,0.0,17.019,32.729,0.0
2023-04-10 20:00:00,14.35,0.0,3.15,70.25,0.0,0.0,8.312,121.151,793632.0,0.0,0,0.3500000000000001,-8.312,20.0,79088.0,-72646.0,0,0.0,0.0,8.088,82.477,0.0
2023-04-10 21:00:00,14.5,0.0,3.2,70.25,0.0,0.0,5.554,120.784,807512.0,0.0,0,0.0500000000000002,-5.554,21.0,13880.0,-35616.0,0,0.0,0.0,8.312,121.151,0.0
2023-04-10 22:00:00,14.3,0.0,3.975,71.25,0.0,0.0,2.26,133.058,794333.0,0.0,0,0.7749999999999999,-2.26,22.0,-13179.0,4159.333333333372,0,0.0,0.0,5.554,120.784,0.0
2023-04-10 23:00:00,14.2,0.0,4.175,77.0,0.0,0.0,0.682,142.47,770835.0,0.0,0,0.1999999999999997,-0.682,23.0,-23498.0,20058.33333333337,0,0.0,0.0,2.26,133.058,0.0
2023-04-11 00:00:00,14.6,0.0,4.35,78.75,0.0,0.0,0.158,152.526,744273.0,0.0,0,0.1749999999999998,-0.158,0.0,-26562.0,25540.666666666628,0,0.0,0.0,0.682,142.47,0.0
2023-04-11 01:00:00,14.825,0.0,5.05,79.25,0.0,0.0,0.191,155.144,692781.0,0.0,0,0.7000000000000002,-0.191,1.0,-51492.0,43182.0,0,0.0,0.0,0.158,152.526,0.0
2023-04-11 02:00:00,14.975,0.0,4.85,77.25,0.0,0.0,0.198,128.858,655463.0,0.0,0,-0.2000000000000001,-0.198,2.0,-37318.0,42042.66666666663,0,0.0,0.0,0.191,155.144,0.0
2023-04-11 03:00:00,15.225,0.0,4.65,74.25,0.0,0.0,0.184,92.9,632634.0,0.0,0,-0.1999999999999993,-0.184,3.0,-22829.0,27658.666666666628,0,0.0,0.0,0.198,128.858,0.0
2023-04-11 04:00:00,15.225,0.0,4.075,73.0,0.0,0.0,0.085,87.601,618374.0,0.0,0,-0.5750000000000002,-0.085,4.0,-14260.0,17116.333333333372,0,0.0,0.0,0.184,92.9,0.0
2023-04-11 05:00:00,15.75,0.0,4.775,71.0,0.0,0.0,0.081,124.781,605347.0,0.0,0,0.7000000000000002,-0.081,5.0,-13027.0,13438.0,0,0.0,0.0,0.085,87.601,0.0
2023-04-11 06:00:00,16.3,0.0,4.375,75.0,0.0,0.0,5.786,130.572,610566.0,0.0,0,-0.4000000000000003,-5.786,6.0,5219.0,863.0,0,0.0,0.0,0.081,124.781,0.0
2023-04-11 07:00:00,16.325,0.0,4.075,78.5,0.0,0.055,48.675,158.281,630787.0,0.0,0,-0.2999999999999998,-48.62,7.0,20221.0,-15220.333333333372,0,0.0,0.0,5.786,130.572,0.0
2023-04-11 08:00:00,17.35,0.0,4.775,77.25,0.525,0.61,117.477,165.267,616532.0,0.0,0,0.7000000000000002,-116.867,8.0,-14255.0,2763.0,0,0.0,0.0,48.675,158.281,0.0
2023-04-11 09:00:00,18.825,0.0,4.8,71.0,0.525,1.165,160.668,145.919,602069.0,0.0,0,0.0249999999999994,-159.503,9.0,-14463.0,14393.666666666628,0,0.0,0.0,117.477,165.267,0.0
2023-04-11 10:00:00,19.825,0.0,6.175,68.25,0.5,1.61,187.664,134.396,604759.0,10.0,1,1.375,-186.054,10.0,2690.0,3027.666666666628,1,0.0,100000000.0,160.668,145.919,0.031050114875783984
2023-04-11 11:00:00,20.275,0.0,5.875,68.0,0.5,2.01,231.534,83.428,594264.0,25.0,1,-0.2999999999999998,-229.524,11.0,-10495.0,6100.0,1,10.0,1.4999999850000003,187.664,134.396,0.07937465469505062
2023-04-11 12:00:00,20.925,0.0,6.15,68.0,0.5,2.215,247.447,26.628,574806.0,99.0,1,0.2750000000000003,-245.232,12.0,-19458.0,16470.333333333372,1,25.0,2.95999998816,231.534,83.428,0.3612149957634899
2023-04-11 13:00:00,20.975,0.0,6.875,68.25,0.6,2.08,224.744,73.135,551505.0,153.0,1,0.7249999999999996,-222.664,13.0,-23301.0,22020.0,1,99.0,0.5454545449035813,247.447,26.628,0.5136313736404273
2023-04-11 14:00:00,20.925,0.0,7.075,68.5,0.525,2.02,153.188,157.262,577992.0,101.0,1,0.2000000000000001,-151.16799999999998,14.0,26487.0,-9891.0,1,153.0,-0.33986928082361484,224.744,73.135,0.3253341921967034
2023-04-11 15:00:00,20.6,0.0,6.35,72.5,0.475,1.875,92.024,161.807,613843.0,5.0,1,-0.7250000000000005,-90.149,15.0,35851.0,-32729.666666666628,1,101.0,-0.9504950485638664,153.188,157.262,0.019698145608811318
2023-04-11 16:00:00,19.8,0.0,6.475,76.75,0.425,1.455,48.837,141.576,643376.0,0.0,0,0.125,-47.382000000000005,16.0,29533.0,-31639.0,1,5.0,-0.9999999800000003,92.024,161.807,0.0
2023-04-11 17:00:00,19.325,0.0,6.05,78.75,0.175,0.59,13.951,111.155,679288.0,0.0,0,-0.4249999999999998,-13.361,17.0,35912.0,-33785.66666666663,0,0.0,0.0,48.837,141.576,0.0
2023-04-11 18:00:00,18.425,0.1,4.65,83.5,0.0,0.125,2.965,82.354,736391.0,0.0,0,-1.3999999999999997,-2.84,18.0,57103.0,-50039.33333333337,0,0.0,0.0,13.951,111.155,0.0
2023-04-11 19:00:00,17.875,0.033,4.725,86.25,0.0,0.015,6.393,82.022,755868.0,0.0,0,0.0749999999999992,-6.378,19.0,19477.0,-32019.0,0,0.0,0.0,2.965,82.354,0.0
2023-04-11 20:00:00,17.375,0.2,4.175,87.5,0.0,0.0,4.212,78.925,765808.0,0.0,0,-0.5499999999999998,-4.212,20.0,9940.0,-13119.0,0,0.0,0.0,6.393,82.022,0.0
2023-04-11 21:00:00,16.975,0.0,4.5,88.5,0.0,0.0,2.666,53.625,756368.0,0.0,0,0.3250000000000002,-2.666,21.0,-9440.0,2980.0,0,0.0,0.0,4.212,78.925,0.0
2023-04-11 22:00:00,16.0,0.0,3.75,90.75,0.0,0.0,0.526,38.355,735189.0,0.0,0,-0.75,-0.526,22.0,-21179.0,17266.0,0,0.0,0.0,2.666,53.625,0.0
2023-04-11 23:00:00,15.55,0.0,2.4,92.75,0.0,0.0,0.374,33.501,722984.0,0.0,0,-1.35,-0.374,23.0,-12205.0,15196.333333333372,0,0.0,0.0,0.526,38.355,0.0
2023-04-12 00:00:00,15.425,0.0,4.025,91.5,0.0,0.0,0.145,78.628,699060.0,0.0,0,1.6250000000000004,-0.145,0.0,-23924.0,20017.666666666628,0,0.0,0.0,0.374,33.501,0.0
2023-04-12 01:00:00,14.6,0.0,4.0,91.5,0.0,0.0,0.187,101.638,655672.0,0.0,0,-0.0250000000000003,-0.187,1.0,-43388.0,36900.0,0,0.0,0.0,0.145,78.628,0.0
2023-04-12 02:00:00,14.15,0.0,4.675,86.0,0.0,0.0,0.137,135.744,635476.0,0.0,0,0.6749999999999998,-0.137,2.0,-20196.0,27926.666666666628,0,0.0,0.0,0.187,101.638,0.0
2023-04-12 03:00:00,13.75,0.0,3.95,76.75,0.0,0.0,0.137,163.526,622167.0,0.0,0,-0.7249999999999996,-0.137,3.0,-13309.0,15604.666666666628,0,0.0,0.0,0.137,135.744,0.0
2023-04-12 04:00:00,13.625,0.0,3.8,63.5,0.0,0.0,0.029,150.829,623525.0,0.0,0,-0.1500000000000003,-0.029,4.0,1358.0,3531.0,0,0.0,0.0,0.137,163.526,0.0
2023-04-12 05:00:00,13.675,0.0,4.175,52.75,0.0,0.0,0.088,186.465,633425.0,0.0,0,0.375,-0.088,5.0,9900.0,-7052.666666666628,0,0.0,0.0,0.029,150.829,0.0
2023-04-12 06:00:00,13.1,0.0,4.125,55.75,0.0,0.0,6.914,179.956,652835.0,0.0,0,-0.0499999999999998,-6.914,6.0,19410.0,-16240.0,0,0.0,0.0,0.088,186.465,0.0
2023-04-12 07:00:00,13.15,0.0,4.2,49.5,0.0,0.06,55.311,172.101,675757.0,0.0,0,0.0750000000000001,-55.251,7.0,22922.0,-21751.33333333337,0,0.0,0.0,6.914,179.956,0.0
2023-04-12 08:00:00,13.9,0.0,4.725,46.0,0.55,0.55,143.622,154.274,638360.0,0.0,0,0.5249999999999995,-143.072,8.0,-37397.0,17290.666666666628,0,0.0,0.0,55.311,172.101,0.0
2023-04-12 09:00:00,15.0,0.0,4.95,38.25,1.0,1.34,235.589,87.424,595116.0,0.0,0,0.2250000000000005,-234.249,9.0,-43244.0,41295.0,1,0.0,0.0,143.622,154.274,0.0
2023-04-12 10:00:00,15.675,0.0,5.1,34.5,1.0,2.18,291.587,14.089,573824.0,0.0,0,0.1499999999999994,-289.407,10.0,-21292.0,28609.33333333337,1,0.0,0.0,235.589,87.424,0.0
2023-04-12 11:00:00,16.1,0.0,4.975,29.5,1.0,2.88,289.024,5.025,546515.0,0.0,0,-0.125,-286.144,11.0,-27309.0,25303.33333333337,1,0.0,0.0,291.587,14.089,0.0
2023-04-12 12:00:00,16.7,0.0,4.5,27.25,1.0,3.355,269.567,4.34,535356.0,165.0,1,-0.4749999999999996,-266.212,12.0,-11159.0,16542.333333333372,1,0.0,1650000000.0,289.024,5.025,0.602394243081632
2023-04-12 13:00:00,17.825,0.0,5.0,23.75,1.0,3.59,261.461,6.661,519643.0,0.0,0,0.5,-257.87100000000004,13.0,-15713.0,14195.0,1,165.0,-0.9999999993939395,269.567,4.34,0.0
2023-04-12 14:00:00,17.55,0.0,4.75,24.0,1.0,3.465,266.061,10.567,533007.0,162.0,1,-0.25,-262.596,14.0,13364.0,-3671.666666666628,1,0.0,1620000000.0,261.461,6.661,0.5856240147108666
2023-04-12 15:00:00,17.35,0.0,4.525,25.0,1.0,3.09,247.506,21.756,539213.0,0.0,0,-0.2249999999999996,-244.416,15.0,6206.0,-8592.0,1,162.0,-0.9999999993827161,266.061,10.567,0.0
2023-04-12 16:00:00,17.425,0.0,4.25,27.5,1.0,2.535,178.172,59.522,550784.0,137.0,1,-0.2750000000000003,-175.637,16.0,11571.0,-9782.666666666628,1,0.0,1370000000.0,247.506,21.756,0.5763713006738196
2023-04-12 17:00:00,16.8,0.0,4.525,34.25,1.0,1.77,85.331,56.739,587974.0,0.0,0,0.2750000000000003,-83.561,17.0,37190.0,-28650.33333333337,1,137.0,-0.999999999270073,178.172,59.522,0.0
2023-04-12 18:00:00,15.85,0.0,4.125,37.25,0.95,0.95,18.426,107.3,647977.0,0.0,0,-0.4000000000000003,-17.476,18.0,60003.0,-52398.66666666663,0,0.0,0.0,85.331,56.739,0.0
2023-04-12 19:00:00,14.325,0.0,3.225,39.5,0.425,0.215,7.913,105.276,713386.0,0.0,0,-0.8999999999999999,-7.698,19.0,65409.0,-63607.0,0,0.0,0.0,18.426,107.3,0.0
2023-04-12 20:00:00,13.025,0.0,2.6,44.75,0.0,0.0,8.089,65.845,815643.0,0.0,0,-0.625,-8.089,20.0,102257.0,-89974.33333333337,0,0.0,0.0,7.913,105.276,0.0
2023-04-12 21:00:00,12.6,0.0,2.8,43.5,0.0,0.0,5.461,61.239,837873.0,0.0,0,0.1999999999999997,-5.461,21.0,22230.0,-48905.66666666663,0,0.0,0.0,8.089,65.845,0.0
2023-04-12 22:00:00,11.875,0.0,3.125,43.75,0.0,0.0,2.09,81.438,826220.0,0.0,0,0.3250000000000002,-2.09,22.0,-11653.0,358.66666666662786,0,0.0,0.0,5.461,61.239,0.0
2023-04-12 23:00:00,11.775,0.0,2.425,38.0,0.0,0.0,0.686,13.282,812853.0,0.0,0,-0.7000000000000002,-0.686,23.0,-13367.0,12795.666666666628,0,0.0,0.0,2.09,81.438,0.0
2023-04-13 00:00:00,10.925,0.0,2.95,39.5,0.0,0.0,0.153,36.465,801482.0,0.0,0,0.5250000000000004,-0.153,0.0,-11371.0,12036.333333333372,0,0.0,0.0,0.686,13.282,0.0
2023-04-13 01:00:00,11.075,0.0,3.175,41.5,0.0,0.0,0.191,49.916,754370.0,0.0,0,0.2249999999999996,-0.191,1.0,-47112.0,35198.33333333337,0,0.0,0.0,0.153,36.465,0.0
2023-04-13 02:00:00,10.575,0.0,2.775,39.25,0.0,0.0,0.198,52.153,721270.0,0.0,0,-0.3999999999999999,-0.198,2.0,-33100.0,37770.66666666663,0,0.0,0.0,0.191,49.916,0.0
2023-04-13 03:00:00,10.325,0.0,2.575,33.0,0.0,0.0,0.198,35.506,700432.0,0.0,0,-0.1999999999999997,-0.198,3.0,-20838.0,24925.33333333337,0,0.0,0.0,0.198,52.153,0.0
2023-04-13 04:00:00,9.6,0.0,3.15,35.25,0.0,0.0,0.097,16.429,695873.0,0.0,0,0.5749999999999997,-0.097,4.0,-4559.0,9985.333333333372,0,0.0,0.0,0.198,35.506,0.0
2023-04-13 05:00:00,9.025,0.0,2.175,47.0,0.0,0.0,0.103,22.204,702689.0,0.0,0,-0.975,-0.103,5.0,6816.0,-3024.333333333372,0,0.0,0.0,0.097,16.429,0.0
2023-04-13 06:00:00,9.575,0.0,2.975,48.75,0.0,0.0,9.488,11.441,722874.0,0.0,0,0.8000000000000003,-9.488,6.0,20185.0,-15728.666666666628,0,0.0,0.0,0.103,22.204,0.0
2023-04-13 07:00:00,10.3,0.0,1.725,53.75,0.1,0.085,63.104,9.747,725189.0,0.0,0,-1.25,-63.019,7.0,2315.0,-8271.666666666628,0,0.0,0.0,9.488,11.441,0.0
2023-04-13 08:00:00,13.15,0.0,1.525,47.75,0.95,0.66,136.998,5.584,647084.0,0.0,0,-0.2000000000000001,-136.338,8.0,-78105.0,51298.33333333337,0,0.0,0.0,63.104,9.747,0.0
2023-04-13 09:00:00,15.6,0.0,1.425,42.0,1.0,1.315,222.977,5.717,604790.0,0.0,0,-0.0999999999999998,-221.662,9.0,-42294.0,54231.0,0,0.0,0.0,136.998,5.584,0.0
2023-04-13 10:00:00,16.775,0.0,2.925,45.25,1.0,2.22,281.026,5.139,570504.0,0.0,0,1.4999999999999998,-278.806,10.0,-34286.0,36955.33333333337,0,0.0,0.0,222.977,5.717,0.0
2023-04-13 11:00:00,17.55,0.0,3.3,45.0,1.0,2.855,291.14,1.912,548668.0,0.0,0,0.375,-288.285,11.0,-21836.0,25986.0,1,0.0,0.0,281.026,5.139,0.0
2023-04-13 12:00:00,17.9,0.0,3.2,48.5,1.0,3.24,277.192,1.184,538250.0,11.0,1,-0.0999999999999996,-273.952,12.0,-10418.0,14224.0,1,0.0,110000000.0,291.14,1.912,0.039514900695636505
2023-04-13 13:00:00,18.225,0.0,3.125,50.25,1.0,3.35,274.227,0.922,526994.0,0.0,0,-0.0750000000000001,-270.87699999999995,13.0,-11256.0,10976.666666666628,1,11.0,-0.9999999909090911,277.192,1.184,0.0
2023-04-13 14:00:00,18.325,0.0,3.425,49.0,1.0,3.25,277.077,2.941,541009.0,0.0,0,0.2999999999999998,-273.827,14.0,14015.0,-5591.333333333372,1,0.0,0.0,274.227,0.922,0.0
2023-04-13 15:00:00,18.275,0.0,3.85,50.5,1.0,2.915,238.623,11.458,543485.0,9.0,1,0.4250000000000002,-235.708,15.0,2476.0,-6322.333333333372,1,0.0,90000000.0,277.077,2.941,0.03598833976352129
